id,title,verdict,field_with_diff,dataset_value,source_value,confidence_score,notes
business_02958,Fritz Dresel,MATCH,(all),,,1.0,exact
business_02959,Fritz Elkan,MATCH,(all),,,1.0,exact
business_02960,Fritz Fink,MATCH,(all),,,1.0,exact
business_02961,"Fritz Finkelstein, Damenmäntel",MATCH,(all),,,1.0,exact
business_02962,Fritz Frank,MATCH,(all),,,1.0,exact
business_02963,Fritz G. Samland,FIELD_DIFF,original_address,"Schadowstr. 1, Berlin","Schadowstr. 1b, Berlin",0.65,address_differs
business_02964,Fritz Greiner,MATCH,(all),,,1.0,exact
business_02965,Fritz Gutmann,MATCH,(all),,,1.0,exact
business_02966,Fritz H. Weinberg,MATCH,(all),,,1.0,exact
business_02967,Fritz Haase,MATCH,(all),,,1.0,exact
business_02968,Fritz Halbers,MATCH,(all),,,1.0,exact
business_02969,Fritz Hamburger,MATCH,(all),,,1.0,exact
business_02970,Fritz Heinemann,MATCH,(all),,,1.0,exact
business_02971,Fritz Heller,MATCH,(all),,,1.0,exact
business_02972,Fritz Jacobowitz,MATCH,(all),,,1.0,exact
business_02973,Fritz Kalisch GmbH,MATCH,(all),,,1.0,exact
business_02974,Fritz Katzenstein,MATCH,(all),,,1.0,exact
business_02975,Fritz Kauffmann,MATCH,(all),,,1.0,exact
business_02976,Fritz Knabenschuh,MATCH,(all),,,1.0,exact
business_02977,Fritz Koch,MATCH,(all),,,1.0,exact
business_02978,Fritz Kripke GmbH,MATCH,(all),,,1.0,exact
business_02979,Fritz Kronheim (Gebr. Sommerfeld),MATCH,(all),,,1.0,exact
business_02980,Fritz Lesser,MATCH,(all),,,1.0,exact
business_02981,Fritz Lindenbaum,FIELD_DIFF,original_address,"Jakobstr. 156/157, Berlin","Alte Jakobstr. 156/157, Berlin",0.65,address_differs
business_02982,Fritz M. Nassauer,MATCH,(all),,,1.0,exact
business_02983,Fritz Maag,MATCH,(all),,,1.0,exact
business_02984,Fritz Marcus,MATCH,(all),,,1.0,exact
business_02985,Fritz Marx,MATCH,(all),,,1.0,exact
business_02986,Fritz Matern Kohlenhandels-GmbH,MATCH,(all),,,1.0,exact
business_02987,"Fritz Messow, Wollgarn- und Strumpfgroßhandel",MATCH,(all),,,1.0,exact
business_02988,Fritz Michaelis,MATCH,(all),,,1.0,exact
business_02989,Fritz Mosse GmbH,MATCH,(all),,,1.0,exact
business_02990,Fritz P. Bormann,MATCH,(all),,,1.0,exact
business_02991,Fritz Papendorf,MATCH,(all),,,1.0,exact
business_02992,Fritz Pflaum,MATCH,(all),,,1.0,exact
business_02993,Fritz Preuß,MATCH,(all),,,1.0,exact
business_02994,Fritz Reisner,MATCH,(all),,,1.0,exact
business_02995,Fritz Rieß,MATCH,(all),,,1.0,exact
business_02996,Fritz Rollenhagen Nachf.,MATCH,(all),,,1.0,exact
business_02997,Fritz Rosenberg,MATCH,(all),,,1.0,exact
business_02998,Fritz Rosenberg & Co,FIELD_DIFF,original_address,"Friedrichstr. 23, Berlin","Neue Friedrichstr. 23, Berlin",0.65,address_differs
business_02999,Fritz Rosenberg Werkstätte für Friedhofskunst,MATCH,(all),,,1.0,exact
business_03000,Fritz Rosenstock Gesellschaft für moderne Beleuchtungskörper mbH,MATCH,(all),,,1.0,exact
business_03001,Fritz Rosenthal,MATCH,(all),,,1.0,exact
business_03002,Fritz Rothmann,MATCH,(all),,,1.0,exact
business_03003,Fritz Rubinstein,MATCH,(all),,,1.0,exact
business_03004,Fritz Saalfeld,FIELD_DIFF,original_address,"Friedrichstr. 59, Berlin","Neue Friedrichstr. 59, Berlin",0.65,address_differs
business_03005,Fritz Schwerin,FIELD_DIFF,original_address,"Gervinusstr. 19, Berlin","Gervinusstr. 19a, Berlin",0.65,address_differs
business_03006,Fritz Singer,MATCH,(all),,,1.0,exact
business_03007,Fritz Stoehr,MATCH,(all),,,1.0,exact
business_03008,Fritz Vogel,MATCH,(all),,,1.0,exact
business_03009,Fritz Wachsmuth,MATCH,(all),,,1.0,exact
business_03010,Fritz Weil & Co,MATCH,(all),,,1.0,exact
business_03011,Fritz Wemhoff,MATCH,(all),,,1.0,exact
business_03012,Fritz Wolff & Co KG,MATCH,(all),,,1.0,exact
business_03013,Fritz und Erna Zwirn,MATCH,(all),,,1.0,exact
business_03014,Frojem Wohlmann Futterstoffe und Schneiderartikel,MATCH,(all),,,1.0,exact
business_03015,Fromm & Brandenburg,MATCH,(all),,,1.0,exact
business_03016,"Fromm, Dora",MATCH,(all),,,1.0,exact
business_03017,"Fromm, Felix",MATCH,(all),,,1.0,exact
business_03018,"Frommann, Ernst",MATCH,(all),,,1.0,exact
business_03019,Fromms Act Julius Fromm Gummiwerke,MATCH,(all),,,1.0,exact
business_03020,Fromms Brothers,MATCH,(all),,,1.0,exact
business_03021,Fränkel & Birnbaum,MATCH,(all),,,1.0,exact
business_03022,Fränkels Hausdienst,MATCH,(all),,,1.0,exact
business_03023,Fränkische Weinhandels-Gesellschaft Rothstein & Co,FIELD_DIFF,original_address,"Uhlandstr. 137, Berlin","Uhlandstr. 137/II, Berlin",0.65,address_differs
business_03024,Fröhlich & Kohnke,MATCH,(all),,,1.0,exact
business_03025,Fuchs & Petersdorff,MATCH,(all),,,1.0,exact
business_03026,Fuchs-Schuhe Fritz Fuchs,MATCH,(all),,,1.0,exact
business_03027,Fulgo Export GmbH,MATCH,(all),,,1.0,exact
business_03028,Fundus GmbH,MATCH,(all),,,1.0,exact
business_03029,Funeralia Feibel & Wedel,MATCH,(all),,,1.0,exact
business_03030,Fuß & Sydower,MATCH,(all),,,1.0,exact
business_03031,Fürst & Hoeft,MATCH,(all),,,1.0,exact
business_03032,"Fürst, William",MATCH,(all),,,1.0,exact
business_03033,Fürstenbrunn GmbH,MATCH,(all),,,1.0,exact
business_03034,G. Bendix,MATCH,(all),,,1.0,exact
business_03035,G. Benedict,MATCH,(all),,,1.0,exact
business_03036,G. Bodanszky,MATCH,(all),,,1.0,exact
business_03037,G. Bredt & Co GmbH,MATCH,(all),,,1.0,exact
business_03038,G. E. Handmann Nachflg. Hugo Hopp,MATCH,(all),,,1.0,exact
business_03039,G. E. Hirsch GmbH,MATCH,(all),,,1.0,exact
business_03040,G. Feibisch AG,MATCH,(all),,,1.0,exact
business_03041,"G. Fränkel (früher behördl. Dolmetscher, ehem. Prokurist)",MATCH,(all),,,1.0,exact
business_03042,G. Hencke Nachf.,MATCH,(all),,,1.0,exact
business_03043,G. Händel & Co,MATCH,(all),,,1.0,exact
business_03044,"G. Knobel, Ingenieur",MATCH,(all),,,1.0,exact
business_03045,G. Krantz & Co,MATCH,(all),,,1.0,exact
business_03046,G. L. Vallentin Nachf. Butterhandlung zu den drei Kronen,MATCH,(all),,,1.0,exact
business_03047,G. Loewenberg & Co,MATCH,(all),,,1.0,exact
business_03048,G. Meyer & Co,MATCH,(all),,,1.0,exact
business_03049,G. Oberneck & Co,MATCH,(all),,,1.0,exact
business_03050,"G. W. B. Glücksmann, Wittenberg, Becker, Modelle",MATCH,(all),,,1.0,exact
business_03051,G. Weil & Co,MATCH,(all),,,1.0,exact
business_03052,GRG Großberliner Reinigungs-GmbH,MATCH,(all),,,1.0,exact
business_03053,"Gabler, Arnold",MATCH,(all),,,1.0,exact
business_03054,Gabriel Hirsch,MATCH,(all),,,1.0,exact
business_03055,Gabriel Popper,MATCH,(all),,,1.0,exact
business_03056,Gabriel Weinblatt,MATCH,(all),,,1.0,exact
business_03057,Gadiels Apotheke zum Bär Hermann Gadiel,FIELD_DIFF,original_address,"Berlin Xantener Str. 8 94, Berlin","Paul-Singer-Str. (Grüner Weg - Brauner Weg) 94, Berlin Xantener Str. 8, Berlin",0.65,address_differs
business_03058,Galerie Alfred Flechtheim GmbH,MATCH,(all),,,1.0,exact
business_03059,Galerie Dr. Hanns Schäffer,MATCH,(all),,,1.0,exact
business_03060,Galerie Heinrich Thannhauser,MATCH,(all),,,1.0,exact
business_03061,Gallinger & Nenke,MATCH,(all),,,1.0,exact
business_03062,Gamaschenfabrikation Samuel Jacob,MATCH,(all),,,1.0,exact
business_03063,Gambrinus Kurt Sahlmann & Co,MATCH,(all),,,1.0,exact
business_03064,Ganz Modelle Inhaber Erich und Lucie Ganz,MATCH,(all),,,1.0,exact
business_03065,Garbaty Zigarrenfabrik GmbH,MATCH,(all),,,1.0,exact
business_03066,Garbáty Cigarettenfabrik GmbH,MATCH,(all),,,1.0,exact
business_03067,Garbáty Cigarettenfabrik KG,MATCH,(all),,,1.0,exact
business_03068,Gardinenfabrik Georg Berliner,MATCH,(all),,,1.0,exact
business_03069,Gardinenhaus Neukölln Leopold Levy,MATCH,(all),,,1.0,exact
business_03070,Gardinenhaus Schönhorn,MATCH,(all),,,1.0,exact
business_03071,Garson,MATCH,(all),,,1.0,exact
business_03072,Gartenstadt Pinnow und Antonienhof GmbH,FIELD_DIFF,original_address,"Bellevuestr. 11, Berlin","Bellevuestr. 11a, Berlin",0.65,address_differs
business_03073,Gasfernzündergesellschaft mbH,MATCH,(all),,,1.0,exact
business_03074,Gastronomia Restaurations-GmbH,MATCH,(all),,,1.0,exact
business_03075,Gbr. Becker,MATCH,(all),,,1.0,exact
business_03076,Ge-Ka Leiser Eliaschewitz,MATCH,(all),,,1.0,exact
business_03077,Gea Verlag GmbH,MATCH,(all),,,1.0,exact
business_03078,Gea's Ausstattungshaus Abrahamowicz & Gottschall,MATCH,(all),,,1.0,exact
business_03079,Gebhardt & Co,MATCH,(all),,,1.0,exact
business_03080,Gebr. Abramczyk,MATCH,(all),,,1.0,exact
business_03081,Gebr. Arendt,MATCH,(all),,,1.0,exact
business_03082,Gebr. Arnhold,MATCH,(all),,,1.0,exact
business_03083,Gebr. Auster,MATCH,(all),,,1.0,exact
business_03084,Gebr. Barasch,MATCH,(all),,,1.0,exact
business_03085,Gebr. Becker Inh. Max Franke,MATCH,(all),,,1.0,exact
business_03086,Gebr. Berglas Mechanische Kammgarnwebereien AG,MATCH,(all),,,1.0,exact
business_03087,Gebr. Bernhard,MATCH,(all),,,1.0,exact
business_03088,Gebr. Besas GmbH,MATCH,(all),,,1.0,exact
business_03089,Gebr. Blumann & Grünberg,MATCH,(all),,,1.0,exact
business_03090,Gebr. Brodsky GmbH,MATCH,(all),,,1.0,exact
business_03091,Gebr. Broh,MATCH,(all),,,1.0,exact
business_03092,Gebr. Bronheim,MATCH,(all),,,1.0,exact
business_03093,Gebr. Böhm GmbH,MATCH,(all),,,1.0,exact
business_03094,Gebr. D. & M. Lange,MATCH,(all),,,1.0,exact
business_03095,Gebr. Dann,MATCH,(all),,,1.0,exact
business_03096,Gebr. Dannenbaum,MATCH,(all),,,1.0,exact
business_03097,Gebr. Ehrenberg,MATCH,(all),,,1.0,exact
business_03098,Gebr. Elkeles,MATCH,(all),,,1.0,exact
business_03099,Gebr. Emmerich,MATCH,(all),,,1.0,exact
business_03100,Gebr. Feisenberger,FIELD_DIFF,original_address,"Königstr. 61/64, Berlin","Neue Königstr. 61/64, Berlin",0.65,address_differs
business_03101,Gebr. Flatauer,MATCH,(all),,,1.0,exact
business_03102,Gebr. Freudenheim,MATCH,(all),,,1.0,exact
business_03103,Gebr. Friedländer,FIELD_DIFF,original_address,"Industr, Berlin","Unter den Linden 4a, Berlin",0.65,address_differs
business_03104,Gebr. Friedländer & Maaß,MATCH,(all),,,1.0,exact
business_03105,Gebr. Friedmann Elektromotoren,MATCH,(all),,,1.0,exact
business_03106,Gebr. Fuchs Herrenkleiderfabrik,MATCH,(all),,,1.0,exact
business_03107,Gebr. Gattel,MATCH,(all),,,1.0,exact
business_03108,Gebr. Giesemann,FIELD_DIFF,original_address,"Königstr. 41, Berlin","Neue Königstr. 41, Berlin",0.65,address_differs
business_03109,Gebr. Ginsberg,MATCH,(all),,,1.0,exact
business_03110,Gebr. Gordon,MATCH,(all),,,1.0,exact
business_03111,Gebr. Grumach AG,FIELD_DIFF,original_address,"Königstr. 57, Berlin","Königstr. 57a/59, Berlin",0.65,address_differs
business_03112,Gebr. Grünthal,MATCH,(all),,,1.0,exact
business_03113,Gebr. Gumpert,MATCH,(all),,,1.0,exact
business_03114,Gebr. Heinemann,MATCH,(all),,,1.0,exact
business_03115,Gebr. Heinrich Nachf.,MATCH,(all),,,1.0,exact
business_03116,Gebr. Herzog,MATCH,(all),,,1.0,exact
business_03117,Gebr. Heyman,MATCH,(all),,,1.0,exact
business_03118,Gebr. Hiller,MATCH,(all),,,1.0,exact
business_03119,Gebr. Horn,MATCH,(all),,,1.0,exact
business_03120,Gebr. J. & M. Friedlaender,MATCH,(all),,,1.0,exact
business_03121,"Gebr. Jaroslawsky, Dental-Depot",MATCH,(all),,,1.0,exact
business_03122,Gebr. Joachimsthal GmbH,MATCH,(all),,,1.0,exact
business_03123,Gebr. Jüdel,MATCH,(all),,,1.0,exact
business_03124,Gebr. Jüttner,FIELD_DIFF,original_address,"Friedrichstr. 65, Berlin","Neue Friedrichstr. 65, Berlin",0.65,address_differs
business_03125,Gebr. Kahane,MATCH,(all),,,1.0,exact
business_03126,Gebr. Katzenstein vormals Simon Wertheim & Co,FIELD_DIFF,original_address,"e Hamburger Str. 17, Berlin","Große Hamburger Str. 17, Berlin",0.65,address_differs
business_03127,Gebr. Kaßner und Robert Seelisch,MATCH,(all),,,1.0,exact
business_03128,Gebr. Kempe,MATCH,(all),,,1.0,exact
business_03129,Gebr. Kindermann,MATCH,(all),,,1.0,exact
business_03130,Gebr. Kleinmann,MATCH,(all),,,1.0,exact
business_03131,Gebr. Kleinmann GmbH,MATCH,(all),,,1.0,exact
business_03132,Gebr. Ladenburger,MATCH,(all),,,1.0,exact
business_03133,Gebr. Levysohn,MATCH,(all),,,1.0,exact
business_03134,Gebr. Lewin,MATCH,(all),,,1.0,exact
business_03135,Gebr. Lewy Blusen u. Kleider,MATCH,(all),,,1.0,exact
business_03136,Gebr. Lipcke,MATCH,(all),,,1.0,exact
business_03137,Gebr. Manes,MATCH,(all),,,1.0,exact
business_03138,Gebr. Manes vorm. Fabisch & Co,MATCH,(all),,,1.0,exact
business_03139,Gebr. Margoninsky Backfisch- & Kinderkonfektion GmbH,MATCH,(all),,,1.0,exact
business_03140,Gebr. Mendelsohn,MATCH,(all),,,1.0,exact
business_03141,Gebr. Morris,MATCH,(all),,,1.0,exact
business_03142,Gebr. Nadel,MATCH,(all),,,1.0,exact
business_03143,Gebr. Nathan,MATCH,(all),,,1.0,exact
business_03144,Gebr. Nußbaum Tabakwaren- Groß- und Einzelhandel,MATCH,(all),,,1.0,exact
business_03145,Gebr. Philippi,MATCH,(all),,,1.0,exact
business_03146,Gebr. Preschel Herrenkleider-Fabrik,FIELD_DIFF,original_address,"Friedrichstr. 11, Berlin","Neue Friedrichstr. 11, Berlin",0.65,address_differs
business_03147,Gebr. Pulvermacher,FIELD_DIFF,original_address,"81/85, Berlin","Bouchéstr. 81/85, Berlin",0.65,address_differs
business_03148,Gebr. Raphaelsohn GmbH,MATCH,(all),,,1.0,exact
business_03149,Gebr. Rawack,MATCH,(all),,,1.0,exact
business_03150,Gebr. Riebenfeld,MATCH,(all),,,1.0,exact
business_03151,Gebr. Ries,MATCH,(all),,,1.0,exact
business_03152,Gebr. Ring,FIELD_DIFF,original_address,"Jakobstr. 20/22, Berlin","Alte Jakobstr. 20/22, Berlin",0.65,address_differs
business_03153,Gebr. Robert,MATCH,(all),,,1.0,exact
business_03154,"Gebr. Rosenberg, Holzgroßhandlung",MATCH,(all),,,1.0,exact
business_03155,Gebr. Rosenthal,FIELD_DIFF,original_address,"Winterfeldstr. 27, Berlin","Neue Winterfeldstr. 27, Berlin",0.65,address_differs
business_03156,Gebr. Rotholz,MATCH,(all),,,1.0,exact
business_03157,Gebr. Rozenbaum Lederwarenfabrikation,MATCH,(all),,,1.0,exact
business_03158,Gebr. Ruß,FIELD_DIFF,original_address,"Wilhelmstr. 40, Berlin","Wilhelmstr. 40a, Berlin",0.65,address_differs
business_03159,Gebr. S. & E. Schmukler,MATCH,(all),,,1.0,exact
business_03160,Gebr. Schachmann,MATCH,(all),,,1.0,exact
business_03161,Gebr. Schefftel Seifenfabrik,MATCH,(all),,,1.0,exact
business_03162,Gebr. Scherk GmbH,MATCH,(all),,,1.0,exact
business_03163,Gebr. Schiffmann GmbH,MATCH,(all),,,1.0,exact
business_03164,Gebr. Schlochauer,MATCH,(all),,,1.0,exact
business_03165,Gebr. Schmidt Feine Pelzwaren,MATCH,(all),,,1.0,exact
business_03166,Gebr. Segal,MATCH,(all),,,1.0,exact
business_03167,Gebr. Sollinger,MATCH,(all),,,1.0,exact
business_03168,Gebr. Sommerfeld,MATCH,(all),,,1.0,exact
business_03169,Gebr. Stadthagen,MATCH,(all),,,1.0,exact
business_03170,Gebr. Stein,MATCH,(all),,,1.0,exact
business_03171,Gebr. Taus,MATCH,(all),,,1.0,exact
business_03172,Gebr. Tietz,MATCH,(all),,,1.0,exact
business_03173,Gebr. Ullendorf,MATCH,(all),,,1.0,exact
business_03174,Gebr. Weigert,MATCH,(all),,,1.0,exact
business_03175,Gebr. Wilhelmy,MATCH,(all),,,1.0,exact
business_03176,Gebr. Windmüller,MATCH,(all),,,1.0,exact
business_03177,Gebr. Witt,MATCH,(all),,,1.0,exact
business_03178,Gebr. Wolffsohn GmbH,MATCH,(all),,,1.0,exact
business_03179,Gebr. Wreschner,MATCH,(all),,,1.0,exact
business_03180,Gebr. Wulff,MATCH,(all),,,1.0,exact
business_03181,Gebr. Zerenze,MATCH,(all),,,1.0,exact
business_03182,Gebr. Zucker,MATCH,(all),,,1.0,exact
business_03183,Gebr. Zuckermann,MATCH,(all),,,1.0,exact
business_03184,Gebrüder Abrahamsohn,FIELD_DIFF,original_address,"Friedrichstr. 2, Berlin","Neue Friedrichstr. 2a, Berlin",0.65,address_differs
business_03185,Gebrüder Alfandary GmbH,MATCH,(all),,,1.0,exact
business_03186,Gebrüder Alster,MATCH,(all),,,1.0,exact
business_03187,Gebrüder Altschul & Sinzheimer,MATCH,(all),,,1.0,exact
business_03188,Gebrüder Apter,MATCH,(all),,,1.0,exact
business_03189,Gebrüder Arons,MATCH,(all),,,1.0,exact
business_03190,Gebrüder Ascher,MATCH,(all),,,1.0,exact
business_03191,Gebrüder Aschheim,FIELD_DIFF,original_address,"Königstr. 11, Berlin","Neue Königstr. 11, Berlin",0.65,address_differs
business_03192,Gebrüder Bendel,MATCH,(all),,,1.0,exact
business_03193,Gebrüder Berdach,MATCH,(all),,,1.0,exact
business_03194,Gebrüder Berglas Mechanische Kammgarnweberei,MATCH,(all),,,1.0,exact
business_03195,Gebrüder Blumenthal,MATCH,(all),,,1.0,exact
business_03196,Gebrüder Brandt,MATCH,(all),,,1.0,exact
business_03197,Gebrüder Bratt GmbH,MATCH,(all),,,1.0,exact
business_03198,Gebrüder Braude GmbH,MATCH,(all),,,1.0,exact
business_03199,Gebrüder Braun,MATCH,(all),,,1.0,exact
business_03200,Gebrüder Brock Bankgeschäft,MATCH,(all),,,1.0,exact
business_03201,Gebrüder Cerf GmbH,MATCH,(all),,,1.0,exact
business_03202,Gebrüder Droller,MATCH,(all),,,1.0,exact
business_03203,Gebrüder E. & S. Bing GmbH,MATCH,(all),,,1.0,exact
business_03204,Gebrüder Edelstein,MATCH,(all),,,1.0,exact
business_03205,Gebrüder F. & M. Simon,MATCH,(all),,,1.0,exact
business_03206,Gebrüder Feige,MATCH,(all),,,1.0,exact
business_03207,Gebrüder Fleischer,MATCH,(all),,,1.0,exact
business_03208,Gebrüder Friede,MATCH,(all),,,1.0,exact
business_03209,Gebrüder Friedmann,MATCH,(all),,,1.0,exact
business_03210,Gebrüder Ginsberg,FIELD_DIFF,original_address,"Kirchstr. 57, Berlin","Neustädtische Kirchstr. 57, Berlin",0.65,address_differs
business_03211,Gebrüder Ginsburg,MATCH,(all),,,1.0,exact
business_03212,Gebrüder Gottschalk,MATCH,(all),,,1.0,exact
business_03213,Gebrüder Haar,MATCH,(all),,,1.0,exact
business_03214,Gebrüder Hammerschlag,MATCH,(all),,,1.0,exact
business_03215,Gebrüder Harlam Herrenkleiderfabrik,MATCH,(all),,,1.0,exact
business_03216,Gebrüder Helft,MATCH,(all),,,1.0,exact
business_03217,Gebrüder Helft GmbH,MATCH,(all),,,1.0,exact
business_03218,Gebrüder Herzheim GmbH,MATCH,(all),,,1.0,exact
business_03219,Gebrüder Hirschfeld KG,MATCH,(all),,,1.0,exact
business_03220,Gebrüder Hirschler,MATCH,(all),,,1.0,exact
business_03221,Gebrüder Hoffmann,MATCH,(all),,,1.0,exact
business_03222,Gebrüder Hollaender,MATCH,(all),,,1.0,exact
business_03223,Gebrüder Jacobi,MATCH,(all),,,1.0,exact
business_03224,Gebrüder Josefowitz GmbH,MATCH,(all),,,1.0,exact
business_03225,Gebrüder Karantbeiwel GmbH,MATCH,(all),,,1.0,exact
business_03226,Gebrüder Kassner,MATCH,(all),,,1.0,exact
business_03227,Gebrüder Kaufmann,MATCH,(all),,,1.0,exact
business_03228,Gebrüder Koh & Comp.,MATCH,(all),,,1.0,exact
business_03229,Gebrüder Kristeller,MATCH,(all),,,1.0,exact
business_03230,Gebrüder Kroner,MATCH,(all),,,1.0,exact
business_03231,Gebrüder Kubatzki,MATCH,(all),,,1.0,exact
business_03232,Gebrüder Lamm,MATCH,(all),,,1.0,exact
business_03233,Gebrüder Levinstein,MATCH,(all),,,1.0,exact
business_03234,Gebrüder Lewandowski GmbH,FIELD_DIFF,original_address,"Jakobstr. 77, Berlin","Alte Jakobstr. 77, Berlin",0.65,address_differs
business_03235,Gebrüder Loewenberg GmbH,MATCH,(all),,,1.0,exact
business_03236,"Gebrüder Luft, Viehhandelsgesellschaft",MATCH,(all),,,1.0,exact
business_03237,Gebrüder Manheimer,MATCH,(all),,,1.0,exact
business_03238,Gebrüder Marx,MATCH,(all),,,1.0,exact
business_03239,Gebrüder May,MATCH,(all),,,1.0,exact
business_03240,Gebrüder Meisl,MATCH,(all),,,1.0,exact
business_03241,Gebrüder Mendelsohn Blusen in Liqu.,MATCH,(all),,,1.0,exact
business_03242,Gebrüder Mendelsohn Damenkleider AG,MATCH,(all),,,1.0,exact
business_03243,Gebrüder Moses,MATCH,(all),,,1.0,exact
business_03244,Gebrüder Mosse,MATCH,(all),,,1.0,exact
business_03245,Gebrüder Möller AG,MATCH,(all),,,1.0,exact
business_03246,Gebrüder Nelson,MATCH,(all),,,1.0,exact
business_03247,Gebrüder Noah,MATCH,(all),,,1.0,exact
business_03248,Gebrüder Oppler,MATCH,(all),,,1.0,exact
business_03249,Gebrüder Pese,MATCH,(all),,,1.0,exact
business_03250,Gebrüder Pincus,MATCH,(all),,,1.0,exact
business_03251,Gebrüder Pinczower,MATCH,(all),,,1.0,exact
business_03252,Gebrüder Putzrath,MATCH,(all),,,1.0,exact
business_03253,Gebrüder Ranis,MATCH,(all),,,1.0,exact
business_03254,Gebrüder Rapaport,MATCH,(all),,,1.0,exact
business_03255,Gebrüder Raphael,MATCH,(all),,,1.0,exact
business_03256,Gebrüder Reifenberg,MATCH,(all),,,1.0,exact
business_03257,Gebrüder Rubenzik Fischgroßhandlung,MATCH,(all),,,1.0,exact
business_03258,Gebrüder Samosch,MATCH,(all),,,1.0,exact
