id,title,page,old_category,new_mainBranch,new_sectorKey,match_quality
1588,C. Neumann & Co,159,business,industry,TEXTILES_AND_CLOTHING,exact
1590,C. Riese,159,business,industry,TEXTILES_AND_CLOTHING,exact
1591,C. Schiesser,160,business,,FOOD_AND_BEVERAGES,exact
1592,C. Schönlicht,160,business,trade,BANKS_AND_INSURANCE,exact
1593,C. Spaltmann & Co,160,business,trade,BANKS_AND_INSURANCE,exact
1595,C. Wolfenstein & Co,160,business,industry,TEXTILES_AND_CLOTHING,exact
1596,C. Zender,160,business,trade,TEXTILES_AND_CLOTHING,exact
1597,C. Zutraun & Co,160,business,trade,OTHER,exact
1598,C. u. G. Müller Speisefett GmbH,160,business,trade,FOOD_AND_BEVERAGES,exact
1600,Caesar Alexander,160,business,trade,USED_GOODS,exact
1601,Caesar Krucz Metallwarenfabrik,161,business,industry,METALS_AND_METAL_GOODS,exact
1602,Café Braun GmbH,161,business,services,RESTAURANTS,exact
1603,Café Kurfürstendamm Marta Meyerhof,161,business,services,RESTAURANTS,exact
1604,Café Kutschera Karl Kutschera,161,business,services,RESTAURANTS,exact
1606,Café Scala GmbH,161,business,services,RESTAURANTS,exact
1607,Café Treffpunkt GmbH,161,business,services,RESTAURANTS,exact
1608,Café des Westens GmbH,161,business,services,RESTAURANTS,exact
1610,Cahn & Sommer,161,business,industry,TEXTILES_AND_CLOTHING,exact
1612,Camnitzer & Feld,162,business,trade,DEPARTMENT_STORES,exact
1613,Careel Parfumerien Korngut & Hescheles,162,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
1614,"Carl Abraham, in Firma Joseph Behrendt",162,business,,JEWELRY_AND_PRECIOUS_METALS,exact
1615,Carl Badrian,162,business,industry,PAPER_AND_PAPER_GOODS,exact
1617,Carl Bauermeister,162,business,industry,FOOD_AND_BEVERAGES,exact
1619,Carl Bendix,162,business,trade,METALS_AND_METAL_GOODS,exact
1620,Carl Berkowitz & Co Fabrik elektr. Apparate,162,business,trade,ELECTRICAL_GOODS,exact
1621,Carl Bernstein,163,business,handicraft,CONSTRUCTION,exact
1622,Carl Böhm,163,business,industry,FURNITURE,exact
1623,Carl Cahn,163,business,trade,BANKS_AND_INSURANCE,exact
1624,Carl Cohn & Co Schuhgroßhandel GmbH,163,business,trade,LEATHER_AND_SHOES,exact
1625,Carl Cohn AG,163,business,trade,TEXTILES_AND_CLOTHING,exact
1626,Carl Cohn jr.,163,business,trade,TEXTILES_AND_CLOTHING,exact
1628,Carl Engel,163,business,trade,TEXTILES_AND_CLOTHING,exact
1629,Carl Engel & Co,163,business,trade,TEXTILES_AND_CLOTHING,exact
1630,Carl Ernst & Co Nachf.,163,business,trade,PAPER_AND_PAPER_GOODS,exact
1631,Carl Pohl,166,business,trade,OTHER,exact
1632,Carl Raehmer Nchflg.,166,business,trade,TEXTILES_AND_CLOTHING,exact
1633,Carl Schuhmann,166,business,,JEWELRY_AND_PRECIOUS_METALS,exact
1634,Carl Schulz Berliner Eisenmöbel-Fabrik GmbH,166,business,industry,FURNITURE,exact
1635,Carl Schulz Erste Berliner Eisen-Möbel-Fabrik,166,business,industry,FURNITURE,exact
1636,Carl Walther Steinitz,166,business,trade,BANKS_AND_INSURANCE,exact
1637,Carl Weil,166,business,industry,TEXTILES_AND_CLOTHING,exact
1638,Carl Wittenberg Herren-Ausstattungs-Geschäft,166,business,trade,TEXTILES_AND_CLOTHING,exact
1639,Carl Zellner,166,business,,CONSTRUCTION,exact
1641,Carl Kriener,165,business,trade,TEXTILES_AND_CLOTHING,exact
1643,Carl Mosheim,165,business,trade,BANKS_AND_INSURANCE,exact
1644,Carl Nadelmann,165,business,trade,FOOD_AND_BEVERAGES,exact
1646,Carl Oelsner,165,business,trade,OTHER,exact
1647,Carl Oppenheim,165,business,industry,TEXTILES_AND_CLOTHING,exact
1649,Carl Pantiel,165,business,trade,TEXTILES_AND_CLOTHING,exact
1650,Carl Pick Nachfolger,165,business,trade,PAPER_AND_PAPER_GOODS,exact
1654,Carl Guttfreund,164,business,trade,BANKS_AND_INSURANCE,exact
1655,Carl Hausdorf,164,business,trade,TEXTILES_AND_CLOTHING,exact
1657,Carl Himmelweit,164,business,industry,TEXTILES_AND_CLOTHING,exact
1658,Carl Jander,164,business,trade,TEXTILES_AND_CLOTHING,exact
1659,Carl Kisch,164,business,industry,MACHINES_AND_VEHICLES,exact
1660,Carl Koppenheim vormals Paul Siebeling,164,business,trade,TEXTILES_AND_CLOTHING,exact
1661,Carlsbader Fein Bäckerei Moritz Dobrin,167,business,industry,FOOD_AND_BEVERAGES,exact
1662,Carlsbader Feinbäckerei,167,business,,FOOD_AND_BEVERAGES,exact
1663,Carmen Echtermeier,167,business,,CHEMICALS_AND_PHARMACEUTICALS,exact
1664,Caro & Rosenhain,167,business,trade,TEXTILES_AND_CLOTHING,exact
1665,Carsch & Co,167,business,trade,BANKS_AND_INSURANCE,exact
1667,Caspar Coper,167,business,trade,TEXTILES_AND_CLOTHING,exact
1668,Caspar Markwald,167,business,trade,TEXTILES_AND_CLOTHING,exact
1669,Casparius & Silberstein,167,business,trade,LEATHER_AND_SHOES,exact
1670,Caucasische Handelsgesellschaft mbH,167,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
1671,Cecilien-Bad,168,business,,,exact
1672,Cellaro Luxuskarten-Fabrik GmbH,168,business,industry,PAPER_AND_PAPER_GOODS,exact
1673,Cellon Chemische Fabrik GmbH,168,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1674,"Cellon-Werke, Dr. Arthur Eichengrün",168,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1677,Central-Bureau techn. Neuheiten Philipp Burger,168,business,,CONSTRUCTION,exact
1679,Centralfilm Fett & Co GmbH,168,business,trade,PHOTOGRAPHY_AND_FILM,exact
1680,Centralleihhaus 63,168,business,,,exact
1681,Cereales Kommanditgesellschaft F. Ettich & Co,169,business,trade,FOOD_AND_BEVERAGES,exact
1682,Ceres-Assekuranz AG,169,business,trade,BANKS_AND_INSURANCE,exact
1686,Ch. Berkmann & Co,169,business,trade,FOOD_AND_BEVERAGES,exact
1689,Ch. Ehrlich & Co,169,business,trade,FOOD_AND_BEVERAGES,exact
1691,Ch. Kraschkowski,170,business,,TEXTILES_AND_CLOTHING,exact
1692,Ch. Monetta,170,business,,JEWELRY_AND_PRECIOUS_METALS,exact
1693,Ch. Regenwetter,170,business,,,exact
1695,Ch. Rosenheck,170,business,,PUBLISHING_AND_PRINTING,exact
1696,Chaim Bindel,170,business,trade,TEXTILES_AND_CLOTHING,exact
1697,Chaim Both,170,business,trade,TEXTILES_AND_CLOTHING,exact
1699,Chaim Federgrün,170,business,trade,TEXTILES_AND_CLOTHING,exact
1702,Chaim Kantorowitz,171,business,trade,FOOD_AND_BEVERAGES,exact
1703,Chaim Karp,171,business,trade,FOOD_AND_BEVERAGES,exact
1708,Chaim Wahrhaftig Schuhwaren Engros,171,business,trade,LEATHER_AND_SHOES,exact
1709,Chaim Zupan,171,business,,,exact
1710,Chamois & Leder Import und Export S. Schneller GmbH,171,business,trade,LEATHER_AND_SHOES,exact
1712,Charles Gingold Export,172,business,trade,OTHER,exact
1714,Charlie Friedenthal,172,business,trade,TEXTILES_AND_CLOTHING,exact
1715,Charlotte Kroner Zum Zauberkönig,172,business,trade,OTHER,exact
1718,Charlottenburger Lombard-GmbH,172,business,trade,BANKS_AND_INSURANCE,exact
1719,Charlottenburger Papierwaren GmbH,172,business,industry,PAPER_AND_PAPER_GOODS,exact
1722,Charlottenburger Wasser- und Industriewerke AG,173,business,services,OTHER,exact
1723,Charlottenburger Westend-Apotheke am Spandauer Berg Ella Handschuhmacher,173,business,trade,PHARMACIES,exact
1724,Chaskel Felsenbach,173,business,trade,FOOD_AND_BEVERAGES,exact
1726,Chemipan Laboratorium chemo-therapeutischer Präparate GmbH,173,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1727,Chemisch-Technischer Industriebedarf Dipl.-Ing. Erwin Reichmann,173,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
1729,Chemisch-pharmazeutische Fabrik Ruko Dr. Rudolf Kohn,173,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1730,Chemisch-wissenschaftliches Laboratorium Dr. Fraenkel u. Dr. Landau,173,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1731,Chemische Fabrik Apotheker Weiß GmbH,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1732,Chemische Fabrik Dr. Hans Sachse & Scheidt GmbH,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1733,Chemische Fabrik Dr. Seidel & Co GmbH,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1734,Chemische Fabrik Hermann & Adolf Lubszynski,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1735,Chemische Fabrik Jacobus GmbH,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1736,Chemische Fabrik Kebbel GmbH,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1737,Chemische Fabrikation Jacart GmbH,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1738,Chemische Fabriken Dr. Joachim Wiernik & Co AG,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1739,Chemische Rohmaterialien Gesellschaft S. Rund & Co mbH,174,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
1740,Chemische Werke Zimmer & Co,174,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1743,Chemisches Laboratorium Paul Raphael,175,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1744,Chemophot Herstellung photochemischer Erzeugnisse Max Silberberg,175,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1746,Chiel Goldmann,175,business,trade,TEXTILES_AND_CLOTHING,exact
1748,Chlorator,175,business,industry,MACHINES_AND_VEHICLES,exact
1749,Chlorator-GmbH,175,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1750,Chr. Rösler,175,business,trade,FOOD_AND_BEVERAGES,exact
1751,Christian Ehlermann GmbH,176,business,trade,TEXTILES_AND_CLOTHING,exact
1752,Chronos Zeitschriften GmbH,176,business,industry,PUBLISHING_AND_PRINTING,exact
1753,Cigaretten Fabrik Bravour Dunje & Söhne,176,business,industry,FOOD_AND_BEVERAGES,exact
1756,Cigarettenfabrik Kraj GmbH,176,business,industry,FOOD_AND_BEVERAGES,exact
1759,Cigarettenpapier-Manufaktur Max Mayer,176,business,industry,FOOD_AND_BEVERAGES,exact
1761,Cigarrenhaus Groß-Berlin Passow u. Neimann,177,business,trade,FOOD_AND_BEVERAGES,exact
1763,Cilly Goldschmidt,177,business,,TEXTILES_AND_CLOTHING,exact
1764,Cilly Hamburger,177,business,,,exact
1765,Cilly Stillmann,177,business,,,exact
1766,Cine-Allianz Tonfilm Produktionsgesellschaft mbH,177,business,industry,PHOTOGRAPHY_AND_FILM,exact
1769,City-Cafébetriebsgesellschaft mbH,177,business,services,RESTAURANTS,exact
1770,Claire Badrian Lady-Wäsche,177,business,industry,TEXTILES_AND_CLOTHING,exact
1771,Claire Schott,178,business,,TEXTILES_AND_CLOTHING,exact
1773,Clara Golsch,178,business,trade,TEXTILES_AND_CLOTHING,exact
1774,"Clara Landau, Bibliophile Bücherstube GmbH",178,business,trade,PUBLISHING_AND_PRINTING,exact
1775,Clara Loewenheim,178,business,,PUBLISHING_AND_PRINTING,exact
1776,Clara Nansen,178,business,trade,TEXTILES_AND_CLOTHING,exact
1777,Clara Oppenheim,178,business,,TEXTILES_AND_CLOTHING,exact
1778,Clara Riemer,178,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
1779,Claudia Altin Parfümerie-Vertretung-Engros-Export-Import,178,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
1781,Club-Magazin Ernstein & Co,179,business,handicraft,HOUSEHOLD_GOODS,exact
1782,Cohen & Behar,179,business,trade,FURNITURE,exact
1783,Cohen & Kempe,179,business,trade,TEXTILES_AND_CLOTHING,exact
1784,Cohn,179,business,,,exact
1785,Cohn & Bernstein,179,business,trade,BANKS_AND_INSURANCE,exact
1786,Cohn & Eichel,179,business,industry,TEXTILES_AND_CLOTHING,exact
1787,Cohn & Rosenbaum AG,179,business,trade,TEXTILES_AND_CLOTHING,exact
1789,Cohn Johanna,179,business,,,exact
1790,"Cohn, Edmund (oder Eduard)",179,business,,,exact
1791,"Cohn, Gertrud",180,business,,,exact
1792,"Cohn, Hoffmeister & Schramm",180,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
1794,"Cohn, Walder & Co",180,business,trade,TEXTILES_AND_CLOTHING,exact
1795,Cohnreich & Blumenthal GmbH,180,business,trade,TEXTILES_AND_CLOTHING,exact
1796,Cohnreich & Neiß GmbH,180,business,industry,TEXTILES_AND_CLOTHING,exact
1798,Colemann GmbH Fabrik chemisch-technischer Produkte,180,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1799,Collin & Eisenhardt,180,business,trade,OTHER,exact
1800,Collin & Heilborn,180,business,industry,TEXTILES_AND_CLOTHING,exact
1804,Cona Kaffeemaschinen-Gesellschaft mbH,181,business,trade,MACHINES_AND_VEHICLES,exact
1805,Concordia-Apotheke Dr. Max Haase Inhaber Theodor Kauf,181,business,trade,PHARMACIES,exact
1806,Conditorei Schneider,181,business,,FOOD_AND_BEVERAGES,exact
1808,Confektionsgesellschaft Fischbein & Mendel mbH,181,business,industry,TEXTILES_AND_CLOTHING,exact
1809,Confektionshaus Osten Salo Kainer,181,business,trade,TEXTILES_AND_CLOTHING,exact
1810,Conrad & Heymann,181,business,trade,TEXTILES_AND_CLOTHING,exact
1811,Conrad Cohn,182,business,trade,BANKS_AND_INSURANCE,exact
1812,Conrad Czarlinski & Co,182,business,trade,FOOD_AND_BEVERAGES,exact
1815,Conrad Igel,182,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
1816,Conrad Moses,182,business,trade,FOOD_AND_BEVERAGES,exact
1817,Conrad Schayer & Co,182,business,trade,FOOD_AND_BEVERAGES,exact
1818,Conrad Tack & Cie. AG,182,business,trade,LEATHER_AND_SHOES,exact
1819,Continental-Armaturen-Fabrik Gustav Salomon,182,business,industry,MACHINES_AND_VEHICLES,exact
1820,Continentale Papierwaren-Werke Büttner & Seidel GmbH,182,business,industry,PAPER_AND_PAPER_GOODS,exact
1822,Cornelia Hausverwaltungs- und Grunderwerbsaktiengesellschaft,183,business,services,REAL_ESTATE,exact
1823,Cornelius Rohn,183,business,,LEATHER_AND_SHOES,exact
1825,Corona Atelier für Reklamekunst Max Jacoby,183,business,handicraft,OTHER,exact
1826,Correx Gesellschaft für Kinotechnik mbH,183,business,trade,MACHINES_AND_VEHICLES,exact
1827,Coty Alleinvertrieb für Deutschland GmbH,183,business,trade,OTHER,exact
1829,Credithaus Union Hellmuth Philipp,183,business,trade,FURNITURE,exact
1830,Crescendo Theaterverlag GmbH,183,business,industry,PUBLISHING_AND_PRINTING,exact
1831,Croner & Selinger,184,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1832,"Croner, Rosenthaler & Co",184,business,trade,FOOD_AND_BEVERAGES,exact
1834,Curt A. Loepert & Co GmbH,184,business,trade,TEXTILES_AND_CLOTHING,exact
1835,Curt Egon Kochmann,184,business,industry,TEXTILES_AND_CLOTHING,exact
1839,Curt Harwitz,184,business,trade,BANKS_AND_INSURANCE,exact
1841,Curt Lehmann,185,business,trade,BANKS_AND_INSURANCE,exact
1844,Curt Rosenbaum,185,business,trade,OTHER,exact
1846,Curt Schwarzer & Co,185,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
1847,Curty Modesalon Kurt Levin,185,business,trade,TEXTILES_AND_CLOTHING,exact
1849,Czollek & Geballe,185,business,trade,FOOD_AND_BEVERAGES,exact
1851,Cäcilien-Apotheke Dr. Georg F. Kuntze,186,business,trade,PHARMACIES,exact
1852,Cäsar Hirsch,186,business,trade,OTHER,exact
1854,D. & M. Levy,186,business,trade,LEATHER_AND_SHOES,exact
1855,D. & M. Lewy Bankgeschäft,186,business,trade,BANKS_AND_INSURANCE,exact
1856,D. Abraham & Co,186,business,,,exact
1857,D. Arndt,186,business,industry,TEXTILES_AND_CLOTHING,exact
1858,D. Benas jr.,186,business,trade,FOOD_AND_BEVERAGES,exact
1859,D. Coundé AG,186,business,industry,TEXTILES_AND_CLOTHING,exact
1860,D. Coundé Vertriebs-GmbH,186,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
1861,D. Croner,187,business,trade,TEXTILES_AND_CLOTHING,exact
1862,D. Czollack,187,business,,FURNITURE,exact
1863,D. Herz,187,business,trade,TEXTILES_AND_CLOTHING,exact
1864,D. J. Asriel & Co,187,business,trade,TEXTILES_AND_CLOTHING,exact
1865,D. J. Weiner & Co Bürobedarf-Schreibwaren-Vertrieb und Export,187,business,trade,PAPER_AND_PAPER_GOODS,exact
1866,D. J. Weiner & Co Schreibmaschinen-Vertriebsgesellschaft mbH,187,business,trade,MACHINES_AND_VEHICLES,exact
1867,D. L. Haim & Co GmbH,187,business,trade,FURNITURE,exact
1868,D. Levin,187,business,trade,TEXTILES_AND_CLOTHING,exact
1869,D. Lewinsky Nachfolger Inhaber Georg Anker,187,business,industry,TEXTILES_AND_CLOTHING,exact
1870,D. Lichtenstein jr.,187,business,industry,TEXTILES_AND_CLOTHING,exact
1871,D. Meier,188,business,industry,FURNITURE,exact
1873,D. Ryczywol,188,business,trade,FOOD_AND_BEVERAGES,exact
1874,D. S. Diamant,188,business,,,exact
1877,D. Woythaler,188,business,industry,FOOD_AND_BEVERAGES,exact
1878,D. Wurzel & Co,188,business,industry,TEXTILES_AND_CLOTHING,exact
1879,Dachpix Gesellschaft Klemann & Co GmbH,188,business,,CONSTRUCTION,exact
1880,Dagobert Holtz,188,business,trade,TEXTILES_AND_CLOTHING,exact
1882,Dagobert Lisser,189,business,trade,FOOD_AND_BEVERAGES,exact
1884,"Dagobert Meyhardt, Dekorationsbedarf, Großhandel und Fabrikation",189,business,industry,CONSTRUCTION,exact
1885,Dagobert Spiegel,189,business,trade,OTHER,exact
1887,Dagobert Weinstock Burschenconfection,189,business,trade,TEXTILES_AND_CLOTHING,exact
1888,Dakma Dampfkessel und Kraftmaschinen GmbH,189,business,industry,MACHINES_AND_VEHICLES,exact
1889,Dako Herstellung von Damenbekleidung GmbH,189,business,industry,TEXTILES_AND_CLOTHING,exact
1890,Dalemo Das Lebende Modell Robert Wertheim,189,business,trade,OTHER,exact
1891,Dambitsch & Mottek,190,business,trade,TEXTILES_AND_CLOTHING,exact
1892,Damen Konfektion Gebrüder Neumann,190,business,trade,TEXTILES_AND_CLOTHING,exact
1895,Damen-Sportmäntel Rekord GmbH,190,business,industry,TEXTILES_AND_CLOTHING,exact
1896,Damenconfektion Vertriebsgesellschaft mbH,190,business,industry,TEXTILES_AND_CLOTHING,exact
1897,"Damenmodehaus Stein im Hofe, GmbH",190,business,trade,TEXTILES_AND_CLOTHING,exact
1898,Damenmoden Joachim Erdmann,190,business,trade,TEXTILES_AND_CLOTHING,exact
1900,Damenmäntel-Fabrikation Bruntsch,190,business,,,exact
1901,Dampf-Marzipanmassen-Fabrik Germania Otto Wölfert & Co GmbH,191,business,industry,FOOD_AND_BEVERAGES,exact
1902,Dampfbrotfabrik Wilhelma Michael Herzog,191,business,industry,FOOD_AND_BEVERAGES,exact
1903,Dampfschmalzsiederei Edmund Haase GmbH,191,business,industry,TEXTILES_AND_CLOTHING,exact
1904,Dampfwäscherei Berner Land Brasch & Co,191,business,services,TEXTILES_AND_CLOTHING,exact
1907,Dampfziegelei Bergenhorst AG,191,business,,CONSTRUCTION,exact
1908,Danico Feinseifenfabrik GmbH,191,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
1909,Daniel Haase,191,business,trade,TEXTILES_AND_CLOTHING,exact
1910,Daniel Huttner,191,business,,,exact
1912,Daniel Lachmann,192,business,trade,TEXTILES_AND_CLOTHING,exact
1913,Daniel Milberg,192,business,,TRANSPORTATION,exact
1915,Daniel Pinkus,192,business,,TEXTILES_AND_CLOTHING,exact
1916,Daniel Posnanski,192,business,,,exact
1918,Dannenbaum & Co,192,business,trade,TEXTILES_AND_CLOTHING,exact
1919,Dantowitz Philipp,192,business,,,exact
1921,Darag Deutsch-Amerikanische Rohstoff-Gesellschaft mbH,193,business,trade,OTHER,exact
1922,Das Jüdische Volk Verlagsgesellschaft mbH,193,business,industry,PUBLISHING_AND_PRINTING,exact
1926,David & Co,193,business,industry,FURNITURE,exact
1927,David & Ehrlich,193,business,trade,TEXTILES_AND_CLOTHING,exact
1929,David Benedik,193,business,,METALS_AND_METAL_GOODS,exact
1932,David Caspari,194,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
1933,David Epstein,194,business,,,exact
1935,David Feilchenfeld,194,business,services,OTHER,exact
1936,David Felder,194,business,trade,FURNITURE,exact
1937,David Fiks,194,business,,TEXTILES_AND_CLOTHING,exact
1941,David Henoch,195,business,industry,TEXTILES_AND_CLOTHING,exact
1943,David Hess,195,business,,PHARMACIES,exact
1944,David Joachimsmann,195,business,trade,LEATHER_AND_SHOES,exact
1946,David Kempinski,195,business,trade,TEXTILES_AND_CLOTHING,exact
1947,David Leder,195,business,trade,TEXTILES_AND_CLOTHING,exact
1949,David Owitz,195,business,trade,HOUSEHOLD_GOODS,exact
1950,David Raff,195,business,,JEWELRY_AND_PRECIOUS_METALS,exact
1951,David Rattner,196,business,trade,TEXTILES_AND_CLOTHING,exact
1952,David Rosenstock Handelsvertretungen,196,business,trade,TEXTILES_AND_CLOTHING,exact
1953,David Scherbel,196,business,handicraft,METALS_AND_METAL_GOODS,exact
1955,David Sid,196,business,trade,FURNITURE,exact
1956,David Springer Inh. Adolph Cohn,196,business,trade,BANKS_AND_INSURANCE,exact
1958,David Steinberg,196,business,trade,BANKS_AND_INSURANCE,exact
1960,David Weißbrod,196,business,,TEXTILES_AND_CLOTHING,exact
1962,David Wischnitz,197,business,,CONSTRUCTION_MATERIALS_AND_FUEL,exact
1963,David Zagorski Herren Konfektion,197,business,trade,TEXTILES_AND_CLOTHING,exact
1966,"Dawid Fainleib & Co, Rauchwaren-GmbH",197,business,trade,TEXTILES_AND_CLOTHING,exact
1967,Dea-Film GmbH,197,business,,,exact
1970,Degea AG (Auergesellschaft),197,business,industry,MACHINES_AND_VEHICLES,exact
1971,Degeka D. Goldstein & Co,198,business,trade,TEXTILES_AND_CLOTHING,exact
1972,Degrophot Deutsche Groß-Photo Gesellschaft für Werbung mbH,198,business,services,ADVERTISING,exact
1973,Deja Spezialgeschäft für Damenkonfektion Martha Jacobsohn,198,business,trade,TEXTILES_AND_CLOTHING,exact
