id,title,address,owner,business_type,registration_info,raw_text,source_url,batch_file,startDate,endDate
business_03126,Gebr. Katzenstein vormals Simon Wertheim & Co,"e Hamburger Str. 17, Berlin",,,,,,,1922-01-01,1938-12-31
business_03136,Gebr. Lipcke,"Glasowstr. 68, Berlin",,,,,,,1903-01-01,1940-12-31
business_03142,Gebr. Nadel,"Kaiser-Wilhelm-Str. 37/38, Berlin",,,,,,,1920-01-01,1939-12-31
business_03143,Gebr. Nathan,"Unter den Lindenn 5/6, Berlin",,,,,,,1903-01-01,1939-12-31
business_03147,Gebr. Pulvermacher,"81/85, Berlin",,,,,,,1900-01-01,1939-12-31
business_03155,Gebr. Rosenthal,"Winterfeldstr. 27, Berlin",,,,,,,1924-01-01,1938-12-31
business_03156,Gebr. Rotholz,"Bischofstr. 11, Berlin",,,,,,,1919-01-01,1939-12-31
business_03197,Gebrüder Bratt GmbH,"Greifswalder Str. 96/98, Berlin",,,,,,,1927-01-01,1939-12-31
business_03198,Gebrüder Braude GmbH,"Siegmundshof 16, Berlin",,,,,,,1921-01-01,1937-12-31
business_03209,Gebrüder Friedmann,"Lothringer Str. 59, Berlin",,,,,,,1929-01-01,1938-12-31
business_03217,Gebrüder Helft GmbH,"Dresdner Str. 43, Berlin",,,,,,,1926-01-01,1933-12-31
business_03220,Gebrüder Hirschler,"Reichstagsufer 1, Berlin",,,,,,,1872-01-01,1924-12-31
business_03230,Gebrüder Kroner,"Warschauer Str. 34/36, Berlin",,,,,,,1900-01-01,1937-12-31
business_03249,Gebrüder Pese,"Kottbusser Ufer 39/40, Berlin",,,,,,,1907-01-01,1938-12-31
business_03250,Gebrüder Pincus,"Spandauer Str. 17/19, Berlin",,,,,,,1926-01-01,1939-12-31
business_03253,Gebrüder Ranis,"Wittelsbacherkorso 16, Berlin",,,,,,,1933-01-01,1941-12-31
business_03259,Gebrüder Schein,"Lothringer Str. 6, Berlin",,,,,,,1923-01-01,1939-12-31
business_03271,Gebrüder Veit & Co,"Hinter der katholischen Kirche 1, Berlin",,,,,,,1900-01-01,1937-12-31
business_03275,Gebrüder Weißkopf,"Gebrüder Weißkopf household goods Schönhauser Allee  110, Berlin",,,,,,,1900-01-01,1945-12-31
business_03276,Gebrüder Wolfermann,"Am Friedrichshain 16/23, Berlin",,,,,,,1912-01-01,1938-12-31
business_03282,Geis & Co,"17, Berlin",,,,,,,1934-01-01,1934-12-31
business_03289,Genossenschafts-Treuhandgesellschaft mbH,"Hinter dem Gießhaus 3, Berlin",,,,,,,1925-01-01,1925-12-31
business_03297,Georg Blumenfeld & Co,"Unter den Linden 27, Berlin",,,,,,,1907-01-01,1940-12-31
business_03307,Georg Dobrin mechanische Werkstatt,"Grolmannstr.  12, Berlin",,,,,,,1900-01-01,1945-12-31
business_03310,Georg Eichelgrün,"Jerusalemer Str. 11/12, Berlin",,,,,,,1927-01-01,1933-12-31
business_03312,Georg Erich Jakszt,"Dresdner Str. 42/43, Berlin",,,,,,,1936-01-01,1936-12-31
business_03314,Georg Flach & Engel,"Jerusalemer Str. 19/20, Berlin",,,,,,,1902-01-01,1938-12-31
business_03325,Georg Held,"Hasenheide 19, Berlin",,,,,,,1925-01-01,1939-12-31
business_03326,Georg Herrmann Eisen- und Maschinenhandlung,"Buchholzer Str. 62/65, Berlin",,,,,,,1910-01-01,1939-12-31
business_03327,Georg Heskel,"( Trade ) Eingetragen im Handelsregister/ Gründung 1901 Erloschen 1931 Kurfürstendamm 125a,  Berlin",,,,,,,1901-01-01,1931-12-31
business_03328,Georg Holefleisch,"Georg Holefleisch construction Luckauer Str.  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_03332,Georg Issler,"Gerviniusstr. 8, Berlin",,,,,,,1925-01-01,1938-12-31
business_03340,Georg Kellermann,"Georg Kellermann household goods Neue Schönhauser Str.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_03347,Georg Lewinson,"Köpenicker Str. 86/87, Berlin",,,,,,,1920-01-01,1938-12-31
business_03359,Georg Neustadt Furniere und Hölzer,"Warschauer Str. 37/38, Berlin",,,,,,,1922-01-01,1942-12-31
business_03363,Georg Pintus,"Alte Leipziger Str. 7/9, Berlin",,,,,,,1900-01-01,1939-12-31
business_03376,Georg Schönland,"Bischofstr. 22, Berlin",,,,,,,1911-01-01,1938-12-31
business_03392,Georg Wedell,"Verlängerte Morsestr., Berlin",,,,,,,1921-01-01,1937-12-31
business_03396,Georg Wiener Bau & Nutzholzhandlung,"Köllnisches Ufer 29/31, Berlin",,,,,,,1906-01-01,1939-12-31
business_03406,"Gerechter, Recha, Sara, geb. Blum","Gerechter, Recha, Sara, geb. Blum Elberfelder Str. 32, I., b/Phiebig,,  Berlin",,,,,,,1900-01-01,1945-12-31
business_03407,Gerhard Berwin,"Lothringenstr.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_03412,Gerhard Rosenzweig,"Gerhard Rosenzweig transportation Elsasser Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_03413,Gerhard Unger,"Landwehrstr.  1, Berlin",,,,,,,1900-01-01,1945-12-31
business_03417,Germania Apotheke am Rosenthaler Platz. Ignatz Hadra,"Lothringer Str. 50, Berlin",,,,,,,1905-01-01,1936-12-31
business_03422,Gerson Bernstein,"Gerson Bernstein textiles and clothing Brandenburgische Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_03426,"Gerson, Katharina","Katharina Freisinger Str. 7, Berlin",,,,,,,1900-01-01,1945-12-31
business_03429,Gertrud Heymann,"Gertrud Heymann Rosenheimer Str.  29, Berlin",,,,,,,1900-01-01,1945-12-31
business_03433,Gertrud Powitzer,"Prenzlauer Str. 42, Berlin",,,,,,,1936-01-01,1940-12-31
business_03434,Gertrud Rosenberg,"Gertrud Rosenberg Wiesbadener Str.  83, Berlin",,,,,,,1900-01-01,1945-12-31
business_03437,Gertrud Stillmann,"Gertrud Stillmann textiles and clothing Frankfurter Allee  302, Berlin",,,,,,,1900-01-01,1945-12-31
business_03438,Ges. für Karpfenhandel mbH,"C  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_03439,Geschw. Bibo,"Bibo textiles and clothing Frankfurter Allee  26, Berlin",,,,,,,1900-01-01,1945-12-31
business_03442,Geschw. Jacks,"Jacks textiles and clothing Konstanzer Str.  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_03444,Geschw. Pollnow,"Pollnow restaurants Bamberger Str.  61, Berlin",,,,,,,1900-01-01,1945-12-31
business_03447,Geschwister Hülse,"Geschwister Hülse textiles and clothing Apostel-Paulus-Str.  26, Berlin",,,,,,,1900-01-01,1945-12-31
business_03448,Geschwister Leiser,"Geschwister Leiser textiles and clothing Wilmersdorfer Str.  36, Berlin",,,,,,,1900-01-01,1945-12-31
business_03450,Geschwister Salomon,"und Genussmittel Prager Platz  5, Berlin",,,,,,,1933-01-01,1945-12-31
business_03456,"Gesellschaft für Feldbahn-Industrie Smochewer & Co, Niederlassung Berlin","Steglitzer Str. 20, Berlin",,,,,,,1924-01-01,1940-12-31
business_03458,Gesellschaft für Grundbesitz und Kapitalanlagen GmbH,"Prinz-Louis-Ferdinand-Str. 1, Berlin",,,,,,,1913-01-01,1937-12-31
business_03459,Gesellschaft für Hausratsverwaltung und -verwertung für Mitglieder der jüdischen Gemeinden Deutschlands GmbH,"Greifswalder Str. 160/162, Berlin",,,,,,,1934-01-01,1937-12-31
business_03463,Gesellschaft für Sterilisation mbH,"Stöckerzeile 22, Berlin",,,,,,,1913-01-01,1939-12-31
business_03468,Gesellschaft für elektrische Isolierungen GmbH,"Reichenberger Str. 79/80, Berlin",,,,,,,1920-01-01,1945-12-31
business_03473,Getraide & Co,"Brandenburgstr. 43, Berlin",,,,,,,1937-01-01,1939-12-31
business_03476,Getreide-Verwertung AG,,,,,,,,1930-01-01,1937-12-31
business_03502,Giem,"Giem textiles and clothing Heiliggeistgasse  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_03505,"Giesenow, Martin","Martin Blumenweg 16, Berlin",,,,,,,1900-01-01,1945-12-31
business_03507,"Gimpel, Frieda","Frieda textiles and clothing Eisenacher Str. 85, Berlin",,,,,,,1900-01-01,1945-12-31
business_03482,Gladiator Fabrik für elektrotechnische Apparate GmbH,"Luisenufer 44, Berlin",,,,,,,1922-01-01,1941-12-31
business_03497,Glücksohn & Co Bankgeschäft,"Unter den Linden 27, Berlin",,,,,,,1920-01-01,1937-12-31
business_03500,Goetz & Co,"( Trade ) Eingetragen im Handelsregister/ Gründung 1921 Erloschen 1938 Köpenicker Str. 9a,  Berlin",,,,,,,1921-01-01,1938-12-31
business_03524,"Goldberg, Erna","Erna Berliner Str. 23, Berlin",,,,,,,1900-01-01,1945-12-31
business_03534,Goldwaaren Industrie Belmonte & Co.,"Leipziger Str. 97/98, Berlin",,,,,,,1901-01-01,1939-12-31
business_03511,"Gottheim, Berthold","Berthold leather and shoes Flensburger Str. 11, Berlin",,,,,,,1900-01-01,1945-12-31
business_03546,Graphische Kunstanstalt Ernst Zieger,"Graphische Kunstanstalt Ernst Zieger advertising Am Johannistisch  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_03554,Growald Landsberg & Rosenheim,"Heiligegeiststr. 21, Berlin",,,,,,,1916-01-01,1939-12-31
business_03560,Groß-Einkaufsbund deutscher Schuhhändler e. GmbH (Genossenschaft),"Bischofstr.  26, Berlin",,,,,,,1900-01-01,1945-12-31
business_03572,Großberliner Möbel-Vertrieb GmbH,"e Frankfurter Str. 59, Berlin",,,,,,,1933-01-01,1940-12-31
business_03575,"Großmann, Else","Else Flensburger Str. 8, Berlin",,,,,,,1900-01-01,1945-12-31
business_03576,Großwäscherei Küster,"Großwäscherei Küster textiles and clothing Holsteiner Ufer  5, Berlin",,,,,,,1900-01-01,1945-12-31
business_03577,Großwäscherei Riebe,,,,,,,,1900-01-01,1945-12-31
business_03578,Großwäscherei Schuller,"Großwäscherei Schuller textiles and clothing Wilhelmsaue  108, Berlin",,,,,,,1900-01-01,1945-12-31
business_03579,Gruenbaum-Wulf,"Gruenbaum-Wulf textiles and clothing Marburger Str.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_03580,"Grunau, Paul","Paul Essener Str. 10, Berlin",,,,,,,1900-01-01,1945-12-31
business_03581,Grunauer und Freudenberg,"Jerusalemer Str. 19/20, Berlin",,,,,,,1921-01-01,1933-12-31
business_03585,Grundstücks-AG Dido,"Prinz-Louis-Ferdinand-Str. 1, Berlin",,,,,,,1923-01-01,1935-12-31
business_03590,Grundstücksgesellschaft Schönfried mbH,"Neue Bayreuther Str. 8, Berlin",,,,,,,1922-01-01,1936-12-31
business_03600,Grünbaum,"Grünbaum Dragonerstr 48, Berlin",,,,,,,1900-01-01,1945-12-31
business_03605,Grünebaum & Scheuer,"Belle-Alliance-Str. 3, Berlin",,,,,,,1901-01-01,1939-12-31
business_03613,Gummi Confection Alexis Sachs,"( Trade ) Eingetragen im Handelsregister/ Gründung 1912 Erloschen 1937 Alt Moabit 83b,  Berlin",,,,,,,1912-01-01,1937-12-31
business_03618,Gust. Salinger,"Am Kupfergraben 5, Berlin",,,,,,,1900-01-01,1932-12-31
business_03643,Gustav Kunze jr. GmbH,"( Trade ) Eingetragen im Handelsregister/ Gründung 1907 Flottenstr. ,  Berlin",,,,,,,1907-01-01,1907-12-31
business_03669,Gustav Löwenberg,"Gustav Löwenberg textiles and clothing Alt Moabit  114, Berlin",,,,,,,1900-01-01,1945-12-31
business_03679,Gustav Reinke,"Gustav Reinke textiles and clothing Rathenower Str.  5, Berlin",,,,,,,1900-01-01,1945-12-31
business_03684,Gustav Seelig,"Gustav Seelig household goods Deidesheimer Str.  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_03686,Gustav Stahr,"Artilleriestr.  36, Berlin",,,,,,,1900-01-01,1945-12-31
business_03691,Gustav Zamory,"Bischofstr. 11, Berlin",,,,,,,1909-01-01,1939-12-31
business_03705,Götzel Jacob,"Götzel Jacob Rostocker Str.  28, Berlin",,,,,,,1900-01-01,1945-12-31
business_03707,Günther Hartwich,"Günther Hartwich electrical goods Heilbronner Str.  30, Berlin",,,,,,,1900-01-01,1945-12-31
business_03710,Güter-Sammelverkehr-GmbH,"Alt Moabit 139, Berlin",,,,,,,1932-01-01,1936-12-31
business_03726,H. Engel's Nachfolger,"Heiligegeiststr. 39, Berlin",,,,,,,1877-01-01,1938-12-31
business_03727,H. Erdberg,"Erdberg jewelry and precious metals Pariser Str.  23, Berlin",,,,,,,1900-01-01,1945-12-31
business_03730,H. Fink,"Fink Elberfelder Str.  29, Berlin",,,,,,,1900-01-01,1945-12-31
business_03736,H. Gruschka,"Gruschka textiles and clothing Landsberger Str.  89, Berlin",,,,,,,1900-01-01,1945-12-31
business_03751,H. Herzberg,"Joachimsthaler Str. 7/8, Berlin",,,,,,,1900-01-01,1939-12-31
business_03755,H. Joseph & Co,"Berliner Str. 54/55, Berlin",,,,,,,1900-01-01,1937-12-31
business_03765,H. Pein,"Spandauer Berg 31, Berlin",,,,,,,1900-01-01,1939-12-31
business_03768,H. Rosenbund,"Dresdner Str. 55, Berlin",,,,,,,1931-01-01,1934-12-31
business_03771,H. Schlesinger Wäschefabrik,"Rosenthaler Str. 63/64, Berlin",,,,,,,1900-01-01,1938-12-31
business_03773,H. Schoyer,"Joachimsthaler Str. 43/44, Berlin",,,,,,,1903-01-01,1941-12-31
business_03778,H. Vaisman,"Vaisman textiles and clothing Leipziger Str.  58, Berlin",,,,,,,1900-01-01,1945-12-31
business_03790,Haase & Meyer,"Hasenheide 22, Berlin",,,,,,,1919-01-01,1941-12-31
business_03793,Hael-Werkstätten für künstlerische Keramik GmbH,,,,,,,,1923-01-01,1935-12-31
business_03794,Hafrie Liköre Spirituosenfabrikation und Weingroß-Handlung Inh. Helene Friedlaender,"( Trade ) Eingetragen im Handelsregister/ Gründung 1938 Besitzübernahme 1938 Keine Angabe ,  Berlin",,,,,,,1938-01-01,1938-12-31
business_03798,"Hahn, Samuel","Samuel Nahrungs- und Genussmittel Eisenacher Str. 87, Berlin",,,,,,,1900-01-01,1945-12-31
business_03800,Haidar Hussein,"Haidar Hussein textiles and clothing Wilmersdorfer Str.  52, Berlin",,,,,,,1900-01-01,1945-12-31
business_03802,Hallesches Tor Grundstücksverwaltungs AG,"Königin-Augusta-Str. 20, Berlin",,,,,,,1922-01-01,1941-12-31
business_03808,"Hammel, Rosalie geb. Silberberg","Silberberg restaurants Flensburger Str. 23, Berlin",,,,,,,1900-01-01,1945-12-31
business_03814,Handels- und Verwaltungs-GmbH,"( Trade ) Eingetragen im Handelsregister/ Gründung 1933 Alexandrinenstr. ,  Berlin",,,,,,,1933-01-01,1933-12-31
business_03823,Handwäscherei Klein,"Handwäscherei Klein textiles and clothing Prenzlauer Berg  11, Berlin",,,,,,,1900-01-01,1945-12-31
business_03828,Hanna Feiertag,"Hanna Feiertag Altonaer Str.  32, Berlin",,,,,,,1900-01-01,1945-12-31
business_03838,Hans Bombek,"Hans Bombek textiles and clothing Ansbacher Str.  48, Berlin",,,,,,,1900-01-01,1945-12-31
business_03843,Hans Danielsohn,"Hans Danielsohn Kottbusser Damm  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_03844,Hans Eppenheim,"Hans Eppenheim publishing and printing Paul-Singer-Str.  110, Berlin",,,,,,,1900-01-01,1945-12-31
business_03847,Hans Fürstenwalde Hypotheken und Grundbesitz,"Nürnberger Str. 39/40, Berlin",,,,,,,1912-01-01,1939-12-31
business_03849,Hans Goldstein,"Rosenhaimer Str. 15, Berlin",,,,,,,1927-01-01,1938-12-31
business_03859,Hans Jacob Bornstein,,,,,,,,1900-01-01,1945-12-31
business_03860,Hans Joseph & Co,"Berliner Str. 51/55, Berlin",,,,,,,1900-01-01,1940-12-31
business_03861,Hans Josephson,"Hans Josephson construction Würzburger Str. 1, Berlin",,,,,,,1900-01-01,1945-12-31
business_03865,Hans Klehr,"Hans Klehr textiles and clothing Berchdesgadener Str.  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_03869,Hans Lehmann,"Württembergische Str. 36/37, Berlin",,,,,,,1923-01-01,1935-12-31
business_03875,Hans Max Samuel Kirstein,,,,,,,,1900-01-01,1945-12-31
business_03879,Hans Obstbaum,"Hans Obstbaum leather and shoes Lübecker Str.  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_03890,Hans Stroh,"e Frankfurter Str. 86, Berlin",,,,,,,1935-01-01,1939-12-31
business_03892,Hans Troinski,"Hans Troinski textiles and clothing Holsteinische Str.  56, Berlin",,,,,,,1900-01-01,1945-12-31
business_03893,Hans Vallentin,"Meineckestr. 14, Berlin",,,,,,,1919-01-01,1939-12-31
business_03894,Hans Wall,"Holtzdamm am Tegeler Weg, Berlin",,,,,,,1925-01-01,1938-12-31
business_03912,Hansa-Mützenfabrikation Julius Fabian,"e Frankfurter Str. 95, Berlin",,,,,,,1921-01-01,1939-12-31
business_03914,Hansjacob Bornstein,"Hansjacob Bornstein banks and insurance An der Spandauer Brücke  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_03907,Harry Cohn,"Harry Cohn construction Regensburger Str.  28, Berlin",,,,,,,1900-01-01,1945-12-31
business_03923,Harry Jeidels,"Harry Jeidels photography and film Martin-Luther-Str.  56, Berlin",,,,,,,1900-01-01,1945-12-31
business_03926,Harry Loschinski,"Harry Loschinski Tauroggener Str.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_03933,Hauser & Rubinstein,"Hankestr. 2, Berlin",,,,,,,1931-01-01,1941-12-31
business_03936,Haw-Propellerbau GmbH,"( Industry ) Eingetragen im Handelsregister/ Gründung 1925 Erloschen 1937 Feldstr. k. A.,  Berlin",,,,,,,1925-01-01,1937-12-31
business_03940,Hecht & Reiwith,"Landsberger Str. 66/67, Berlin",,,,,,,1930-01-01,1938-12-31
business_03942,Hedwig Baerwald,"Hedwig Baerwald publishing and printing Nürnberger Str.  19, Berlin",,,,,,,1900-01-01,1945-12-31
business_03943,Hedwig Gruenbaum,"Hedwig Gruenbaum Marienburger Str.  26, Berlin",,,,,,,1900-01-01,1945-12-31
business_03948,Hedwig Wyngaard,"Leipziger Str. 110/111, Berlin",,,,,,,1937-01-01,1940-12-31
business_03949,Hedyra Neuheiten Herstellungs- und Vetriebs-GmbH,"Steglitzer Str. 7, Berlin",,,,,,,1924-01-01,1938-12-31
business_03950,"Heilborn, Richard","Richard Freisinger Str. 18, Berlin",,,,,,,1900-01-01,1945-12-31
business_03977,"Heimann, Fritz","Fritz textiles and clothing Berliner Allee 74, Berlin",,,,,,,1900-01-01,1945-12-31
business_03978,Heimbau- und Wirtschafts-GmbH,"Vikrotiastr. 39, Berlin",,,,,,,1914-01-01,1937-12-31
business_03979,Hein & Co GmbH,"Magdeburger Str. 34, Berlin",,,,,,,1926-01-01,1940-12-31
business_03970,Heinrich Apisdorf,"Heinrich Apisdorf Nahrungs- und Genussmittel Lothringer Str.  25, Berlin",,,,,,,1900-01-01,1945-12-31
business_04012,Heinrich Dreyfuss,"Winterfeldstr. 27, Berlin",,,,,,,1925-01-01,1931-12-31
business_04013,Heinrich E. Simon,"Unter den Linden 17/18, Berlin",,,,,,,1932-01-01,1939-12-31
business_04018,Heinrich Fleckmann,"Heinrich Fleckmann textiles and clothing Meraner Str.  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_04019,Heinrich Flink,"Heinrich Flink textiles and clothing Höchste Str.  22, Berlin",,,,,,,1900-01-01,1945-12-31
business_04002,Heinrich Genuit sen.,"Warschauer Str. 41/42, Berlin",,,,,,,1908-01-01,1936-12-31
business_03994,Heinrich Katz Fabrikvertretungen,"Kaiserkorso 3, Berlin",,,,,,,1922-01-01,1937-12-31
business_03996,Heinrich Knoller,"Heinrich Knoller advertising Alte Schönhauser Str.  18, Berlin",,,,,,,1900-01-01,1945-12-31
business_03999,Heinrich Kopplowitz,"Heinrich Kopplowitz Landsberger Str.  22, Berlin",,,,,,,1900-01-01,1945-12-31
business_04027,Heinrich Michaelis Apotheker,"Nürnberger Platz 3, Berlin",,,,,,,1922-01-01,1932-12-31
business_04028,Heinrich Nager,"Kaiser-Franz-Grenadier-Str. 3, Berlin",,,,,,,1922-01-01,1939-12-31
business_04031,Heinrich Perl,"Alt Moabit 109, Berlin",,,,,,,1924-01-01,1939-12-31
business_04037,Heinrich Schlanger,"Prenzlauer Str. 7/8, Berlin",,,,,,,1923-01-01,1939-12-31
business_04040,Heinrich Seidenberg,"Bischofstr. 10, Berlin",,,,,,,1935-01-01,1939-12-31
business_04043,Heinrich Spritzer,"Alte Schönhauser 3, Berlin",,,,,,,1924-01-01,1936-12-31
business_04050,"Heinrich Wolff, in Firma Leopold Wolff","in Firma Leopold Wolff construction Danziger Str.  87, Berlin",,,,,,,1900-01-01,1945-12-31
business_04053,Heinrich Zeida,"Heinrich Zeida textiles and clothing Fehrbelliner Str.  18, Berlin",,,,,,,1900-01-01,1945-12-31
business_04056,Heinz Gayer,"Heinz Gayer electrical goods Alte Schönhauser Str.  35, Berlin",,,,,,,1900-01-01,1945-12-31
business_04060,Heinz Lilienthal,"Zähriger Str. 17, Berlin",,,,,,,1927-01-01,1937-12-31
business_04064,Heinz Propper,"Heinz Propper textiles and clothing Steglitzer str.  27, Berlin",,,,,,,1900-01-01,1945-12-31
business_04068,Heinz Stern & Co,"Heiligegeiststr. 45, Berlin",,,,,,,1920-01-01,1939-12-31
business_04070,Hektor Grundstücksgesellschaft mbH,"Prinz-Louis-Ferdinand-Str. 7, Berlin",,,,,,,1913-01-01,1938-12-31
business_04081,Hektor-Drogerie,"Hektor-Drogerie chemicals and pharmaceuticals Küstriner Str.  23, Berlin",,,,,,,1900-01-01,1945-12-31
business_04086,Helfft & Friedländer,,,,,,,,1900-01-01,1945-12-31
business_04087,Helga Mayer-Landauer,"Helga Mayer-Landauer photography and film Konstanzer Str.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_04074,Helmuth Meyer Speditions- u. Assekuranzbüro,"Großgörschen Platz 120/123, Berlin",,,,,,,1929-01-01,1932-12-31
business_04075,Helphand,,,,,,,,1900-01-01,1945-12-31
business_04076,Helro,"Helro electrical goods Neue Promenade  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_04079,Hemdenpracht,"Hemdenpracht textiles and clothing Leipziger Str.  82, Berlin",,,,,,,1900-01-01,1945-12-31
business_04080,Hendlisch & Cie,"Wallnertheaterstr. 6, Berlin",,,,,,,1925-01-01,1940-12-31
business_04093,Henriette Frischer,"Henriette Frischer restaurants Neue Ansbacher Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_04100,Henry Pels & Cie,"Grolmannstr. 5, Berlin",,,,,,,1929-01-01,1938-12-31
business_04104,Heraklit Grundstücksverwertungs-AG,"Saarlandstr. 72, Berlin",,,,,,,1922-01-01,1940-12-31
business_04111,Herbert Gottlieb,"Herbert Gottlieb pharmacies Ahlbecker Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_04114,Herbert J. Heilbronner,"Heilbronner chemicals and pharmaceuticals Holsteinische Str.  48, Berlin",,,,,,,1900-01-01,1945-12-31
business_04115,Herbert Jonassohn,"Herbert Jonassohn Xantener Str.  18, Berlin",,,,,,,1900-01-01,1945-12-31
business_04125,Herbert Putter,"Herbert Putter electrical goods Marburger Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_04142,Herbert Tyrasch,"Unter den Linden 5/6, Berlin",,,,,,,1927-01-01,1937-12-31
business_04134,Hermann Barkowsky,"Hermann Barkowsky textiles and clothing Greifswalder Str.  31, Berlin",,,,,,,1900-01-01,1945-12-31
