2025-08-15 16:17:26,532 - INFO - Starting geocoding process...
2025-08-15 16:17:26,534 - INFO - Backup created: /Users/samfrons/Desktop/storymaps/data/storymaps.json.backup_20250815_161726
2025-08-15 16:17:26,542 - INFO - Loaded 4000 entries
2025-08-15 16:17:26,542 - INFO - Found 3898 entries needing geocoding
2025-08-15 16:17:26,543 - INFO - Processing 2495 unique addresses
2025-08-15 16:43:33,285 - INFO - Geocoded: Gleimstr. 53, Berlin -> (52.5469672, 13.4039713) confidence: 8.875486381318407e-05
2025-08-15 16:43:33,285 - INFO - Updated Benno Walter & Co: (52.5469672, 13.4039713)
2025-08-15 16:43:33,285 - INFO - Processing address 777/2495: Königstr.  86, Berlin
2025-08-15 16:43:35,188 - INFO - Geocoded: Königstr.  86, Berlin -> (52.5266256, 13.4223511) confidence: 8.875486381318407e-05
2025-08-15 16:43:35,188 - INFO - Updated Benno Wohlgemuth: (52.5266256, 13.4223511)
2025-08-15 16:43:35,188 - INFO - Processing address 778/2495: 204, Berlin
2025-08-15 16:43:35,188 - WARNING - Incomplete address detected: 204, Berlin
2025-08-15 16:43:35,188 - ERROR - Failed to geocode address: 204, Berlin
2025-08-15 16:43:35,188 - INFO - Processing address 779/2495: Charlottenstr. 50/51, Berlin
2025-08-15 16:43:37,005 - INFO - Geocoded: Charlottenstr. 50/51, Berlin -> (52.5327445, 13.5606479) confidence: 0.05342208819714653
2025-08-15 16:43:37,005 - INFO - Updated Benno Wormser: (52.532296044895524, 13.560814839584111)
2025-08-15 16:43:37,005 - INFO - Updated Edler & Co: (52.53308571598886, 13.560379108084199)
2025-08-15 16:43:37,005 - INFO - Processing address 780/2495: Blumeshof 5, Berlin
2025-08-15 16:43:43,208 - WARNING - Failed to geocode: Blumeshof 5, Berlin
2025-08-15 16:43:43,208 - ERROR - Failed to geocode address: Blumeshof 5, Berlin
2025-08-15 16:43:43,208 - INFO - Processing address 781/2495: Roonstr. 8, Berlin
2025-08-15 16:43:44,814 - INFO - Geocoded: Roonstr. 8, Berlin -> (52.4354739, 13.2394877) confidence: 8.875486381318407e-05
2025-08-15 16:43:44,814 - INFO - Updated Berdach & Co: (52.4354739, 13.2394877)
2025-08-15 16:43:44,815 - INFO - Processing address 782/2495: Kanonierstr. 19, Berlin
2025-08-15 16:43:46,311 - INFO - Geocoded: Kanonierstr. 19, Berlin -> (52.5131464, 13.3862759) confidence: 8.875486381318407e-05
2025-08-15 16:43:46,312 - INFO - Updated Berend & Co: (52.5131464, 13.3862759)
2025-08-15 16:43:46,312 - INFO - Processing address 783/2495: Fehlerstr. 6, Berlin
2025-08-15 16:43:47,769 - INFO - Geocoded: Fehlerstr. 6, Berlin -> (52.4768427, 13.3246875) confidence: 8.875486381318407e-05
2025-08-15 16:43:47,770 - INFO - Updated Berendt, Klara Sara: (52.4768427, 13.3246875)
2025-08-15 16:43:47,770 - INFO - Processing address 784/2495: Ackerstr. 91, Berlin
2025-08-15 16:43:49,319 - INFO - Geocoded: Ackerstr. 91, Berlin -> (52.5395343, 13.3820571) confidence: 0.29699664641894313
2025-08-15 16:43:49,319 - INFO - Updated Berg & Co: (52.5395343, 13.3820571)
2025-08-15 16:43:49,319 - INFO - Processing address 785/2495: Kronenstr. 24, Berlin
2025-08-15 16:43:50,893 - INFO - Geocoded: Kronenstr. 24, Berlin -> (52.511386, 13.3927068) confidence: 0.05342208819714653
2025-08-15 16:43:50,893 - INFO - Updated Berg & Möller Jugendliche Konfektion: (52.511193151683216, 13.392702759751055)
2025-08-15 16:43:50,893 - INFO - Updated Fischbein & Mendel: (52.511426099411935, 13.393335957385116)
2025-08-15 16:43:50,893 - INFO - Processing address 786/2495: Hardenbergstr. 27, Berlin
2025-08-15 16:43:52,360 - INFO - Geocoded: Hardenbergstr. 27, Berlin -> (52.5058428, 13.3324503) confidence: 8.875486381318407e-05
2025-08-15 16:43:52,361 - INFO - Updated Berg am Zoo Helene u. Arthur Berg: (52.5058428, 13.3324503)
2025-08-15 16:43:52,361 - INFO - Processing address 787/2495: Charlottenstr. 69, Berlin
2025-08-15 16:43:53,934 - INFO - Geocoded: Charlottenstr. 69, Berlin -> (52.5114149, 13.2892917) confidence: 8.875486381318407e-05
2025-08-15 16:43:53,934 - INFO - Updated Berg's Restaurant Helene und Arthur Berg: (52.5114149, 13.2892917)
2025-08-15 16:43:53,934 - INFO - Processing address 788/2495: Hermannstr. 146, Berlin
2025-08-15 16:43:56,093 - INFO - Geocoded: Hermannstr. 146, Berlin -> (52.4643506, 13.4333842) confidence: 8.875486381318407e-05
2025-08-15 16:43:56,093 - INFO - Updated Berg-Apotheke Walter Schindler: (52.4643506, 13.4333842)
2025-08-15 16:43:56,093 - INFO - Processing address 789/2495: Jakobstr. 18, Berlin
2025-08-15 16:43:57,927 - INFO - Geocoded: Jakobstr. 18, Berlin -> (52.5052112, 13.4011443) confidence: 8.875486381318407e-05
2025-08-15 16:43:57,928 - INFO - Updated Bergas & Held: (52.5052112, 13.4011443)
2025-08-15 16:43:57,928 - INFO - Processing address 790/2495: 45/46, Berlin
2025-08-15 16:44:00,917 - INFO - Geocoded: 45/46, Berlin -> (52.4665189, 13.3305268) confidence: 8.875486381318407e-05
2025-08-15 16:44:01,017 - INFO - Updated Berger & Co: (52.4665189, 13.3305268)
2025-08-15 16:44:01,017 - INFO - Processing address 791/2495: Sponholzstr. 34, Berlin
2025-08-15 16:44:02,755 - INFO - Geocoded: Sponholzstr. 34, Berlin -> (52.4718975, 13.3406524) confidence: 8.875486381318407e-05
2025-08-15 16:44:02,757 - INFO - Updated Berger, Walter: (52.4718975, 13.3406524)
2025-08-15 16:44:02,757 - INFO - Processing address 792/2495: 131, Berlin
2025-08-15 16:44:02,757 - WARNING - Incomplete address detected: 131, Berlin
2025-08-15 16:44:02,757 - ERROR - Failed to geocode address: 131, Berlin
2025-08-15 16:44:02,758 - INFO - Processing address 793/2495: Platz 4, Berlin
2025-08-15 16:44:04,304 - INFO - Geocoded: Platz 4, Berlin -> (52.3910866, 13.3877375) confidence: 8.875486381318407e-05
2025-08-15 16:44:04,304 - INFO - Updated Bergmann, Hermann Jakob: (52.3910866, 13.3877375)
2025-08-15 16:44:04,305 - INFO - Processing address 794/2495: Platz 1, Berlin
2025-08-15 16:44:05,774 - INFO - Geocoded: Platz 1, Berlin -> (52.4853416, 13.2583641) confidence: 8.875486381318407e-05
2025-08-15 16:44:05,774 - INFO - Updated Berkowitz & Kühnen Textilrohstoffe GmbH: (52.48503685416028, 13.25799083012724)
2025-08-15 16:44:05,774 - INFO - Updated Bierhaus 3 Inh. Alfred Lipke: (52.485172754257874, 13.258719425594238)
2025-08-15 16:44:05,774 - INFO - Updated Deutsche Sportartikel-Zeitung Neville B. Bloch & Co: (52.485734946522896, 13.258786971030123)
2025-08-15 16:44:05,774 - INFO - Processing address 795/2495: Milli Habelschwerdter Allee 7, Berlin
2025-08-15 16:44:12,757 - WARNING - Failed to geocode: Milli Habelschwerdter Allee 7, Berlin
2025-08-15 16:44:12,757 - ERROR - Failed to geocode address: Milli Habelschwerdter Allee 7, Berlin
2025-08-15 16:44:12,757 - INFO - Processing address 796/2495: Grolmannstr. 5, Berlin
2025-08-15 16:44:19,774 - WARNING - Failed to geocode: Grolmannstr. 5, Berlin
2025-08-15 16:44:19,845 - ERROR - Failed to geocode address: Grolmannstr. 5, Berlin
2025-08-15 16:44:19,848 - INFO - Processing address 797/2495: Hönower Wiesenweg 19/20, Berlin
2025-08-15 16:44:21,906 - INFO - Geocoded: Hönower Wiesenweg 19/20, Berlin -> (52.4834773, 13.5063187) confidence: 0.05342208819714653
2025-08-15 16:44:21,906 - INFO - Updated Berlin-Märkische Textilgesellschaft mbH: (52.4834773, 13.5063187)
2025-08-15 16:44:21,906 - INFO - Processing address 798/2495: Prenzlauer Allee 6, Berlin
2025-08-15 16:44:24,982 - INFO - Geocoded: Prenzlauer Allee 6, Berlin -> (52.5294261, 13.4184861) confidence: 8.875486381318407e-05
2025-08-15 16:44:24,982 - INFO - Updated Berlin-Schöneberger Hausgrundstücks-Gesellschaft mbH: (52.5294261, 13.4184861)
2025-08-15 16:44:24,982 - INFO - Processing address 799/2495: Tiergartenstr. 37, Berlin
2025-08-15 16:44:26,593 - INFO - Geocoded: Tiergartenstr. 37, Berlin -> (52.5095896, 13.3523446) confidence: 0.32929264745969045
2025-08-15 16:44:26,594 - INFO - Updated Berlin-Suhler Waffen- und Fahrzeugwerke Simson & Co: (52.50962036434794, 13.351758234623444)
2025-08-15 16:44:26,594 - INFO - Updated Berlin-Suhler Waffen- und Fahrzeugwerke Simson & Co: (52.50945489187138, 13.352264144241705)
2025-08-15 16:44:26,594 - INFO - Processing address 800/2495: Ritterstr. 70, Berlin
2025-08-15 16:44:28,316 - INFO - Geocoded: Ritterstr. 70, Berlin -> (52.5049928, 13.3982162) confidence: 0.05342208819714653
2025-08-15 16:44:28,317 - INFO - Updated Berliner Electro-Mechanische Werkstatt Moritz Mottek: (52.5049928, 13.3982162)
2025-08-15 16:44:28,317 - INFO - Progress: 800/2495 addresses processed
2025-08-15 16:44:28,619 - INFO - Processing address 801/2495: Ritterstr. 41, Berlin
2025-08-15 16:44:30,298 - INFO - Geocoded: Ritterstr. 41, Berlin -> (52.5037375, 13.402962) confidence: 8.875486381318407e-05
2025-08-15 16:44:30,298 - INFO - Updated Berliner Electro-Plated Waren-Fabrik GmbH: (52.504090465528435, 13.402624906039367)
2025-08-15 16:44:30,298 - INFO - Updated Berliner Electro-Plated-Waren-Fabrik Siegmar Lewy: (52.50382614518899, 13.40261238109259)
2025-08-15 16:44:30,298 - INFO - Processing address 802/2495: Markgrafenstr. 55, Berlin
2025-08-15 16:44:31,890 - INFO - Geocoded: Markgrafenstr. 55, Berlin -> (52.636847, 13.2950747) confidence: 8.875486381318407e-05
2025-08-15 16:44:31,891 - INFO - Updated Berliner Export Company Dr. Herrmann & Co KG: (52.63659596834273, 13.29495766966299)
2025-08-15 16:44:31,891 - INFO - Updated Gebrüder Loewenberg GmbH: (52.636627738272075, 13.2948742628718)
2025-08-15 16:44:31,891 - INFO - Processing address 803/2495: Jägerstr. 20, Berlin
2025-08-15 16:44:33,384 - INFO - Geocoded: Jägerstr. 20, Berlin -> (52.427033, 13.332206) confidence: 8.875486381318407e-05
2025-08-15 16:44:33,385 - INFO - Updated Berliner Finanzierungs- und Handelsgesellschaft mbH: (52.427033, 13.332206)
2025-08-15 16:44:33,385 - INFO - Processing address 804/2495: Gontardstr. 2, Berlin
2025-08-15 16:44:34,986 - INFO - Geocoded: Gontardstr. 2, Berlin -> (52.5220037, 13.4098815) confidence: 0.05342208819714653
2025-08-15 16:44:34,986 - INFO - Updated Berliner Fleisch-Centrale Neumann & Jacobsohn: (52.5220037, 13.4098815)
2025-08-15 16:44:34,986 - INFO - Processing address 805/2495: Berliner Furniermesserei GmbH Berliner Furniermesserei Goossens, Wennholtz & Co KG (26.02.1937) Berliner Furniermesserei GmbH construction materials and fuel
2025-08-15 16:44:40,369 - WARNING - Failed to geocode: Berliner Furniermesserei GmbH Berliner Furniermesserei Goossens, Wennholtz & Co KG (26.02.1937) Berliner Furniermesserei GmbH construction materials and fuel
2025-08-15 16:44:40,370 - ERROR - Failed to geocode address: Berliner Furniermesserei GmbH Berliner Furniermesserei Goossens, Wennholtz & Co KG (26.02.1937) Berliner Furniermesserei GmbH construction materials and fuel
2025-08-15 16:44:40,370 - INFO - Processing address 806/2495: 124, Berlin
2025-08-15 16:44:40,370 - WARNING - Incomplete address detected: 124, Berlin
2025-08-15 16:44:40,370 - ERROR - Failed to geocode address: 124, Berlin
2025-08-15 16:44:40,370 - INFO - Processing address 807/2495: Kronenstr. 42/43, Berlin
2025-08-15 16:44:42,654 - INFO - Geocoded: Kronenstr. 42/43, Berlin -> (52.511386, 13.3927068) confidence: 0.05342208819714653
2025-08-15 16:44:42,655 - INFO - Updated Berliner & Jubelski: (52.511386, 13.3927068)
2025-08-15 16:44:42,660 - INFO - Processing address 808/2495: 57/58, Berlin
2025-08-15 16:44:45,434 - INFO - Geocoded: 57/58, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 16:44:45,434 - INFO - Updated Berliner Bank-Institut Joseph Goldschmidt & Co: (52.510885, 13.3989367)
2025-08-15 16:44:45,434 - INFO - Processing address 809/2495: Wilhelminenstr. 33, Berlin
2025-08-15 16:44:51,367 - WARNING - Failed to geocode: Wilhelminenstr. 33, Berlin
2025-08-15 16:44:51,367 - ERROR - Failed to geocode address: Wilhelminenstr. 33, Berlin
2025-08-15 16:44:51,367 - INFO - Processing address 810/2495: Heiligegeiststr. 49, Berlin
2025-08-15 16:44:57,519 - WARNING - Failed to geocode: Heiligegeiststr. 49, Berlin
2025-08-15 16:44:57,520 - ERROR - Failed to geocode address: Heiligegeiststr. 49, Berlin
2025-08-15 16:44:57,520 - INFO - Processing address 811/2495: Juliusstr. 10, Berlin
2025-08-15 16:44:58,964 - INFO - Geocoded: Juliusstr. 10, Berlin -> (52.4639789, 13.4406483) confidence: 8.875486381318407e-05
2025-08-15 16:44:58,964 - INFO - Updated Berliner Ceresin-Fabrik Graab & Kranich GmbH: (52.4639789, 13.4406483)
2025-08-15 16:44:58,964 - INFO - Processing address 812/2495: Elisabethstr. 28/29, Berlin
2025-08-15 16:45:01,205 - INFO - Geocoded: Elisabethstr. 28/29, Berlin -> (52.5342947, 13.5653307) confidence: 0.05342208819714653
2025-08-15 16:45:01,205 - INFO - Updated Berliner Corset-Fabrik W. & G. Neumann: (52.53389773168926, 13.565447648687286)
2025-08-15 16:45:01,205 - INFO - Updated Emanuel Cohn-Reisner: (52.53393092261033, 13.56490173629731)
2025-08-15 16:45:01,205 - INFO - Updated Friedlaender & Grunwald: (52.53401199066976, 13.565393281666838)
2025-08-15 16:45:01,205 - INFO - Updated Fromms Act Julius Fromm Gummiwerke: (52.534215034664875, 13.565514145410782)
2025-08-15 16:45:01,205 - INFO - Processing address 813/2495: Markgrafenstr. 33, Berlin
2025-08-15 16:45:02,707 - INFO - Geocoded: Markgrafenstr. 33, Berlin -> (52.6334122, 13.2997675) confidence: 8.875486381318407e-05
2025-08-15 16:45:02,707 - INFO - Updated Berliner Gummimäntel-Fabrik GmbH: (52.63358599230539, 13.299785181734746)
2025-08-15 16:45:02,707 - INFO - Updated Erich Wolfsohn KG: (52.633222729433975, 13.300079751842341)
2025-08-15 16:45:02,707 - INFO - Updated Feinberg & Meyer: (52.63361641589248, 13.299519023353206)
2025-08-15 16:45:02,708 - INFO - Updated Frank, Sperling & Co: (52.63350761508117, 13.299710296812233)
2025-08-15 16:45:02,708 - INFO - Processing address 814/2495: Behrenstr. 32/33, Berlin
2025-08-15 16:45:04,397 - INFO - Geocoded: Behrenstr. 32/33, Berlin -> (52.5148529, 13.380006) confidence: 0.3330873891249597
2025-08-15 16:45:04,397 - INFO - Updated Berliner Handels-Gesellschaft: (52.5148529, 13.380006)
2025-08-15 16:45:04,397 - INFO - Processing address 815/2495: 16/17, Berlin
2025-08-15 16:45:08,508 - INFO - Geocoded: 16/17, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 16:45:08,508 - INFO - Updated Berliner Hermannmühle Berthold Rotholz: (52.51048244021787, 13.398578373442525)
2025-08-15 16:45:08,508 - INFO - Updated Bernhard Tannenbaum: (52.51124459926017, 13.398462891666902)
2025-08-15 16:45:08,508 - INFO - Processing address 816/2495: Grünstr. 26, Berlin
2025-08-15 16:45:10,163 - INFO - Geocoded: Grünstr. 26, Berlin -> (52.5105226, 13.4057059) confidence: 8.875486381318407e-05
2025-08-15 16:45:10,163 - INFO - Updated Berliner Holz- und Metallwarenfabrikation GmbH: (52.5105226, 13.4057059)
2025-08-15 16:45:10,163 - INFO - Processing address 817/2495: Melchiorstr. 37, Berlin
2025-08-15 16:45:11,628 - INFO - Geocoded: Melchiorstr. 37, Berlin -> (52.5065947, 13.4237692) confidence: 8.875486381318407e-05
2025-08-15 16:45:11,628 - INFO - Updated Berliner Holzbearbeitungs- und Lagereigesellschaft mbH: (52.5065947, 13.4237692)
2025-08-15 16:45:11,628 - INFO - Processing address 818/2495: Heiligegeiststr. 43/44, Berlin
2025-08-15 16:45:18,351 - WARNING - Failed to geocode: Heiligegeiststr. 43/44, Berlin
2025-08-15 16:45:18,352 - ERROR - Failed to geocode address: Heiligegeiststr. 43/44, Berlin
2025-08-15 16:45:18,352 - INFO - Processing address 819/2495: Kanonierstr. 10, Berlin
2025-08-15 16:45:19,790 - INFO - Geocoded: Kanonierstr. 10, Berlin -> (52.5120755, 13.3867911) confidence: 8.875486381318407e-05
2025-08-15 16:45:19,790 - INFO - Updated Berliner Juwelen Verkaufsstelle Sally Loewenstein: (52.51212222747858, 13.386639180563398)
2025-08-15 16:45:19,790 - INFO - Updated Berliner Lombard-Anstalt AG: (52.51191688542389, 13.38692830806337)
2025-08-15 16:45:19,790 - INFO - Processing address 820/2495: Münzstr. 4, Berlin
2025-08-15 16:45:21,290 - INFO - Geocoded: Münzstr. 4, Berlin -> (52.5240224, 13.4093759) confidence: 0.05342208819714653
2025-08-15 16:45:21,290 - INFO - Updated Berliner Plan- u. Decken-Fabrik Siegfried Lewin: (52.52377131417831, 13.40929804825002)
2025-08-15 16:45:21,290 - INFO - Updated Ferd. Schach & Co: (52.52402294756378, 13.409040498472283)
2025-08-15 16:45:21,290 - INFO - Processing address 821/2495: Münzstr. 15, Berlin
2025-08-15 16:45:22,731 - INFO - Geocoded: Münzstr. 15, Berlin -> (52.5247079, 13.4073279) confidence: 8.875486381318407e-05
2025-08-15 16:45:22,731 - INFO - Updated Berliner Plan- und Decken Vertrieb Lewin & Co: (52.5247079, 13.4073279)
2025-08-15 16:45:22,731 - INFO - Processing address 822/2495: Nonnendamm 4, Berlin
2025-08-15 16:45:24,277 - INFO - Geocoded: Nonnendamm 4, Berlin -> (52.5306355, 13.2881555) confidence: 0.25099128377945606
2025-08-15 16:45:24,277 - INFO - Updated Berliner Präzisions-Werkzeug- und Maschinenfabrik Fleck & Co: (52.5306355, 13.2881555)
2025-08-15 16:45:24,277 - INFO - Processing address 823/2495: Berliner Rollgesellschaft mbH Berliner Rollgesellschaft mbH (13.05.1932) transportation
2025-08-15 16:45:29,549 - WARNING - Failed to geocode: Berliner Rollgesellschaft mbH Berliner Rollgesellschaft mbH (13.05.1932) transportation
2025-08-15 16:45:29,550 - ERROR - Failed to geocode address: Berliner Rollgesellschaft mbH Berliner Rollgesellschaft mbH (13.05.1932) transportation
2025-08-15 16:45:29,550 - INFO - Processing address 824/2495: Friedrichstr. 38/39, Berlin
2025-08-15 16:45:31,776 - INFO - Geocoded: Friedrichstr. 38/39, Berlin -> (52.5015293, 13.3913508) confidence: 0.4683814607413573
2025-08-15 16:45:31,777 - INFO - Updated Berliner Schirm-Fabrik Eugen Lichtenstein: (52.5015293, 13.3913508)
2025-08-15 16:45:31,777 - INFO - Processing address 825/2495: Krausenstr. 1, Berlin
2025-08-15 16:45:33,293 - INFO - Geocoded: Krausenstr. 1, Berlin -> (52.509393, 13.3899057) confidence: 8.875486381318407e-05
2025-08-15 16:45:33,293 - INFO - Updated Berliner Schlüsselverwahrungs-GmbH: (52.509393, 13.3899057)
2025-08-15 16:45:33,297 - INFO - Processing address 826/2495: Badstr. 60, Berlin
2025-08-15 16:45:34,998 - INFO - Geocoded: Badstr. 60, Berlin -> (52.5509146, 13.3831084) confidence: 8.875486381318407e-05
2025-08-15 16:45:34,998 - INFO - Updated Berliner Schneiderei Artikel Simon Lilienfeld: (52.5509146, 13.3831084)
2025-08-15 16:45:34,998 - INFO - Processing address 827/2495: Schillerstr. 106, Berlin
2025-08-15 16:45:37,099 - INFO - Geocoded: Schillerstr. 106, Berlin -> (52.4046965, 13.3995517) confidence: 8.875486381318407e-05
2025-08-15 16:45:37,099 - INFO - Updated Berliner Makronenfabrik Abraham Marcus: (52.40447011006196, 13.399013186487489)
2025-08-15 16:45:37,099 - INFO - Updated Berliner Markisen- und Zelte-Fabrik Kajet & Haack: (52.40497923411343, 13.399750688240163)
2025-08-15 16:45:37,099 - INFO - Processing address 828/2495: Andreasstr. 32, Berlin
2025-08-15 16:45:38,646 - INFO - Geocoded: Andreasstr. 32, Berlin -> (52.5161702, 13.4329337) confidence: 8.875486381318407e-05
2025-08-15 16:45:38,646 - INFO - Updated Berliner Mazzoth Fabrik Brüder Herzog: (52.51647285894978, 13.432564138732209)
2025-08-15 16:45:38,646 - INFO - Updated Dampfbrotfabrik Wilhelma Michael Herzog: (52.51619685830777, 13.4327885524907)
2025-08-15 16:45:38,646 - INFO - Updated Eugen Oppenheimer: (52.516513652009245, 13.432583200621261)
2025-08-15 16:45:38,646 - INFO - Processing address 829/2495: 115, Berlin
2025-08-15 16:45:38,646 - WARNING - Incomplete address detected: 115, Berlin
2025-08-15 16:45:38,646 - ERROR - Failed to geocode address: 115, Berlin
2025-08-15 16:45:38,646 - INFO - Processing address 830/2495: Möckernstr. 111, Berlin
2025-08-15 16:45:40,191 - INFO - Geocoded: Möckernstr. 111, Berlin -> (52.4962535, 13.3804042) confidence: 8.875486381318407e-05
2025-08-15 16:45:40,213 - INFO - Updated Berliner Metallwaren- und Blankschraubenfabrik GmbH: (52.4962535, 13.3804042)
2025-08-15 16:45:40,214 - INFO - Processing address 831/2495: Kiefholzstr. 53, Berlin
2025-08-15 16:45:42,879 - INFO - Geocoded: Kiefholzstr. 53, Berlin -> (52.4925821, 13.4484637) confidence: 0.05342208819714653
2025-08-15 16:45:42,879 - INFO - Updated Berliner Nutzholz Handlung Erich Graetz: (52.4925821, 13.4484637)
2025-08-15 16:45:42,879 - INFO - Processing address 832/2495: Wallstr. 37/38, Berlin
2025-08-15 16:45:44,965 - INFO - Geocoded: Wallstr. 37/38, Berlin -> (52.5114345, 13.5866158) confidence: 0.05342208819714653
2025-08-15 16:45:44,965 - INFO - Updated Berliner Papier-Versand Richard Löbl & Co: (52.5114345, 13.5866158)
